waveAng,fluxmaggies,fluxmaggies_adj
4635.379739,1.9838135966245726e-08,1.0737851940084986e-08
4636.955899,1.8707935206684493e-08,1.0127019193720147e-08
4638.53206,1.969080027693949e-08,1.0660028524401816e-08
4640.10822,2.0531199330586826e-08,1.1116000025713313e-08
4641.68438,2.0846155894419643e-08,1.1287542990955544e-08
4643.260541,2.0289279810320743e-08,1.0987003952282502e-08
4644.836701,1.9195031525151213e-08,1.0395387632603368e-08
4646.412861,1.9605205843681293e-08,1.0618482875919012e-08
4647.989022,1.948629088975682e-08,1.0555029422484922e-08
4649.565182,1.8275109915027298e-08,9.899869354395734e-09
4651.141342,1.959571756486348e-08,1.0616218103835053e-08
4652.717503,2.0190710442645878e-08,1.0939549891678463e-08
4654.293663,1.960513406932148e-08,1.0623236681572305e-08
4655.869823,1.9548193816165766e-08,1.0593338791453029e-08
4657.445984,1.9942798131093735e-08,1.0808153398521913e-08
4659.022144,2.063514843196077e-08,1.1184386884026077e-08
4660.598304,2.0792200260721436e-08,1.1270526587436528e-08
4662.174465,2.1169674341577794e-08,1.1476173520493609e-08
4663.750625,2.0293481570527134e-08,1.1002177758091573e-08
4665.326785,1.93770430824188e-08,1.0506275002395407e-08
4666.902946,2.0627217271468934e-08,1.1185130681270395e-08
4668.479106,1.9672465041714842e-08,1.0668377088691876e-08
4670.055266,1.8379146817701542e-08,9.967909256700868e-09
4671.631427,1.9760793174499386e-08,1.0718209724965599e-08
4673.207587,2.0935221054160497e-08,1.135624032900519e-08
4674.783747,1.9645768553343157e-08,1.0657741674261846e-08
4676.359908,1.9493707199583334e-08,1.0576202157591171e-08
4677.936068,1.9953150832930082e-08,1.0826446290291142e-08
4679.512228,2.1871088380389132e-08,1.1868175708428208e-08
4681.088389,2.2500223852991402e-08,1.2210671254295884e-08
4682.664549,2.124117389148757e-08,1.1528434569634015e-08
4684.240709,2.130346734969969e-08,1.1563285291457642e-08
4685.81687,2.2307384062419095e-08,1.2109290779698157e-08
4687.39303,2.224422089955972e-08,1.2076090994912862e-08
4688.96919,2.151332465505935e-08,1.1680348998253722e-08
4690.545351,2.128183619643496e-08,1.1555706195839243e-08
4692.121511,2.1177216991892003e-08,1.14999349923448e-08
4693.697671,2.0691405440209994e-08,1.1237134765903484e-08
4695.273832,1.978669988040589e-08,1.074677265955225e-08
4696.849992,2.120321029051912e-08,1.1517160227835213e-08
4698.426152,2.1307794735851676e-08,1.1575010191454089e-08
4700.002313,2.1205754112567875e-08,1.1520615568499441e-08
4701.578473,2.0769534500102755e-08,1.1284642600175207e-08
4703.154633,2.0419004891458247e-08,1.1095188832880697e-08
4704.730794,2.0253969773262456e-08,1.1006503037399065e-08
4706.306954,2.009641947936643e-08,1.092186890618328e-08
4707.883114,2.1000673795500855e-08,1.1414333817158247e-08
4709.459275,2.102134676669425e-08,1.142659781525375e-08
4711.035435,2.0534701781595538e-08,1.1163075621127824e-08
4712.611595,2.1030828909108527e-08,1.1433808516168754e-08
4714.187756,2.107858377335117e-08,1.1460801929095384e-08
4715.763916,2.1025116410955467e-08,1.1432758732176158e-08
4717.340076,2.1030788780536695e-08,1.1436871416943687e-08
4718.916237,2.0059567852188625e-08,1.0909687061233114e-08
4720.492397,1.9809158389442892e-08,1.0774466752102546e-08
4722.068557,2.041529630940845e-08,1.11051514371197e-08
4723.644718,2.1063992284055963e-08,1.1459047451327537e-08
4725.220878,2.1045994397096275e-08,1.1450285381835139e-08
4726.797038,2.0912062520457256e-08,1.1378440828556033e-08
4728.373199,2.0518135072480502e-08,1.1165104544877286e-08
4729.949359,1.965332163122374e-08,1.0695470402020003e-08
4731.525519,2.0274150997423662e-08,1.1034321182526044e-08
4733.10168,2.0880819738898232e-08,1.136552497862915e-08
4734.67784,2.289609699033796e-08,1.2463568973261592e-08
4736.254,2.2596100346084624e-08,1.2301369540670149e-08
4737.830161,2.2442010903752318e-08,1.2218580127370522e-08
4739.406321,2.2346283767397518e-08,1.2167553927780272e-08
4740.982481,2.1742308930425954e-08,1.1839752590362268e-08
4742.558642,2.0285958045731266e-08,1.1047689995379197e-08
4744.134802,2.103244498922457e-08,1.1455253531351793e-08
4745.710962,2.1786522185117914e-08,1.1867024439583022e-08
4747.287123,2.2357740358653044e-08,1.217925762606761e-08
4748.863283,2.2750220505864824e-08,1.2394171360049977e-08
4750.439443,2.1783642022141977e-08,1.1868650770393091e-08
4752.015604,2.1621115374918487e-08,1.1781156471428793e-08
4753.591764,2.2405749651261387e-08,1.2209792282626509e-08
4755.167924,2.1765256734789262e-08,1.1861826133621623e-08
4756.744085,2.1098395533550376e-08,1.1499425640102918e-08
4758.320245,2.1319201247052867e-08,1.1620815467168013e-08
4759.896405,2.122377204530814e-08,1.1569835941984661e-08
4761.472566,2.1509996309561704e-08,1.1726918677183368e-08
4763.048726,2.224955217932556e-08,1.2131200973063585e-08
4764.624887,2.1740295187956806e-08,1.1854599935483875e-08
4766.201047,2.1755350638673772e-08,1.1863873071766472e-08
4767.777207,2.1661622252431867e-08,1.1813819133208216e-08
4769.353368,2.127871072146813e-08,1.16060271400109e-08
4770.929528,2.0952102069610237e-08,1.1428909682528956e-08
4772.505688,2.0693564960942937e-08,1.1288895141880436e-08
4774.081849,2.2467697893913543e-08,1.225783077110136e-08
4775.658009,2.207239063537152e-08,1.2043239888347357e-08
4777.234169,2.0391018008726887e-08,1.1126838536745074e-08
4778.81033,2.069162900558114e-08,1.129188565435496e-08
4780.38649,2.098703579303482e-08,1.1454121858181342e-08
4781.96265,2.1087436057588217e-08,1.1509948449857392e-08
4783.538811,2.197598622861823e-08,1.1996011529280889e-08
4785.114971,2.193489562936648e-08,1.197465388398821e-08
4786.691131,2.1624538745895716e-08,1.1806281750097698e-08
4788.267292,2.1676197921684222e-08,1.1835545743639695e-08
4789.843452,2.223897976768553e-08,1.214392081248827e-08
4791.419612,2.2347035946813878e-08,1.2204019065638993e-08
4792.995773,2.1275966661406064e-08,1.1620133845954866e-08
4794.571933,2.092564586783653e-08,1.1429824885143918e-08
4796.148093,2.2165545113760133e-08,1.2108155622301325e-08
4797.724254,2.315329117031465e-08,1.264885401686278e-08
4799.300414,2.254860524044539e-08,1.2319611029571838e-08
4800.876574,2.2303613963017306e-08,1.2186848553390368e-08
4802.452735,2.2603142043399473e-08,1.2351617878351597e-08
4804.028895,2.2538933403951994e-08,1.231763267070242e-08
4805.605055,2.2191410437533094e-08,1.2128794725993017e-08
4807.181216,2.1367551314735777e-08,1.167955628110738e-08
4808.757376,2.192436559811479e-08,1.1984984270303858e-08
4810.333536,2.3477921867766982e-08,1.283538580221608e-08
4811.909697,2.2793424947338176e-08,1.2462285581880545e-08
4813.485857,2.1508951961228674e-08,1.1761052693377207e-08
4815.062017,2.203680557305305e-08,1.2050759436906742e-08
4816.638178,2.244654670766365e-08,1.2275922576729461e-08
4818.214338,2.0602890107805497e-08,1.1268641806095226e-08
4819.790498,2.0999654297540742e-08,1.1486676598466364e-08
4821.366659,2.174517634709951e-08,1.189553555911704e-08
4822.942819,2.253945524964996e-08,1.2331141873771349e-08
4824.518979,2.269148983593659e-08,1.2415428120767463e-08
4826.09514,2.2319781479471163e-08,1.2213142767381093e-08
4827.6713,2.1589994458241904e-08,1.1814866790484537e-08
4829.24746,2.0598312815969057e-08,1.1273187941759639e-08
4830.823621,2.0753627260924944e-08,1.135920420029662e-08
4832.399781,2.058376246126397e-08,1.1267237488811504e-08
4833.975941,1.9854901270188796e-08,1.0869240741672822e-08
4835.552102,2.0835978268280363e-08,1.140733400219372e-08
4837.128262,2.2434534039015425e-08,1.2283612223548922e-08
4838.704422,2.200109296682371e-08,1.204736529799803e-08
4840.280583,2.0601386704496828e-08,1.1281920954750942e-08
4841.856743,2.122560076947338e-08,1.1624796568529078e-08
4843.432903,2.3318975955332972e-08,1.2772432413012754e-08
4845.009064,2.1550424587120415e-08,1.180480274845802e-08
4846.585224,2.0121319783629068e-08,1.1022957383138936e-08
4848.161384,1.953691423409993e-08,1.0703760747663501e-08
4849.737545,1.9134192006692797e-08,1.0484055357089499e-08
4851.313705,1.9154105651667797e-08,1.0495902976300317e-08
4852.889865,1.903590025329974e-08,1.0432060497882614e-08
4854.466026,2.0893477685435747e-08,1.1451072236930214e-08
4856.042186,2.524345806241006e-08,1.3836396839778973e-08
4857.618346,2.9497310236600726e-08,1.6169452491830507e-08
4859.194507,3.3192995846249726e-08,1.8196928314970857e-08
4860.770667,3.485759089720572e-08,1.9111190060159843e-08
4862.346827,3.336954450214645e-08,1.8296978109068387e-08
4863.922988,2.8039116461064598e-08,1.537560232736211e-08
4865.499148,2.142276525390101e-08,1.1748490292899787e-08
4867.075308,1.8475426326816213e-08,1.0133039106326873e-08
4868.651469,1.864015815562178e-08,1.0224299342244229e-08
4870.227629,1.983662191626632e-08,1.0881540646944558e-08
4871.803789,1.9278112114772913e-08,1.057610808966564e-08
4873.37995,1.9579321417111666e-08,1.0742310908748387e-08
4874.95611,2.025233028890752e-08,1.1112551399384856e-08
4876.53227,1.9316271553964632e-08,1.0599875865237969e-08
4878.108431,1.938478534973428e-08,1.0638420828517848e-08
4879.684591,2.092197513972528e-08,1.148305751885184e-08
4881.260751,2.112456675580781e-08,1.1595283055932017e-08
4882.836912,2.1482783977430627e-08,1.1792958969283575e-08
4884.413072,2.214121158374538e-08,1.2155484864791657e-08
4885.989232,2.2538683346444038e-08,1.2374798102179164e-08
4887.565393,2.194214146741538e-08,1.2048341327597694e-08
4889.141553,2.114032940299233e-08,1.1609103153500822e-08
4890.717713,2.068627427504689e-08,1.1360772510381218e-08
4892.293874,2.044536635169152e-08,1.1229467001967822e-08
4893.870034,2.1180802191756992e-08,1.163443529811284e-08
4895.446194,2.2536831296210877e-08,1.238039247565318e-08
4897.022355,2.340980292252895e-08,1.2861095634199543e-08
4898.598515,2.3224489252821584e-08,1.2760421777301484e-08
4900.174675,2.302602366176656e-08,1.2652502988529946e-08
4901.750836,2.192014151524085e-08,1.2045906735741145e-08
4903.326996,2.1209430970131706e-08,1.1656382683666061e-08
4904.903156,2.2452156998296476e-08,1.2340463857689178e-08
4906.479317,2.2032792013238635e-08,1.211104392654717e-08
4908.055477,2.1059105095444613e-08,1.1576854725856453e-08
4909.631637,2.1027135668323094e-08,1.1560308183086485e-08
4911.207798,2.1166165065005072e-08,1.1637778686252265e-08
4912.783958,2.190707127086615e-08,1.204622174275849e-08
4914.360119,2.2260066464727095e-08,1.2241414459417477e-08
4915.936279,2.1064253956081597e-08,1.1584834593904871e-08
4917.512439,2.020987461299994e-08,1.1115934544378944e-08
4919.0886,2.0560073743251526e-08,1.1309558016180182e-08
4920.66476,2.066750897033432e-08,1.1369665797865943e-08
4922.24092,2.025691449734082e-08,1.1144778861162359e-08
4923.817081,2.069470519961534e-08,1.138665067574402e-08
4925.393241,2.1002695339360056e-08,1.1557140024354621e-08
4926.969401,2.0514895178477755e-08,1.128972155082873e-08
4928.545562,2.047176114979596e-08,1.1266985014480421e-08
4930.121722,2.1225762044518948e-08,1.1683000116026139e-08
4931.697882,2.2255936058140557e-08,1.2251112566980023e-08
4933.274043,2.109156910626231e-08,1.1611200590790045e-08
4934.850203,2.1056042588522932e-08,1.1592672224910023e-08
4936.426363,2.2438697191213363e-08,1.2355007387797317e-08
4938.002524,2.4299443435421072e-08,1.3380743940786488e-08
4939.578684,2.541668552951181e-08,1.3997207717828619e-08
4941.154844,2.3559963864635975e-08,1.2975845533510106e-08
4942.731005,2.3596055334533293e-08,1.2996876870809322e-08
4944.307165,2.2623576939965963e-08,1.246233489520906e-08
4945.883325,2.2134003455027948e-08,1.219373254209954e-08
4947.459486,2.2209967955698633e-08,1.2236667655308832e-08
4949.035646,2.183574316712302e-08,1.2031554657011627e-08
4950.611806,2.242408727029029e-08,1.2356830239317069e-08
4952.187967,2.41183128653806e-08,1.3291615240269495e-08
4953.764127,2.5147599528188768e-08,1.386008519415023e-08
4955.340287,2.3708999022272123e-08,1.3068360524738369e-08
4956.916448,2.281235765952633e-08,1.2575248652601806e-08
4958.492608,2.4627045900329776e-08,1.3576794560846842e-08
4960.068768,2.5385440909856302e-08,1.3996135924973233e-08
4961.644929,2.4429322115415482e-08,1.3470179009041754e-08
4963.221089,2.402892643506005e-08,1.3250578100466188e-08
4964.797249,2.3747171104239907e-08,1.3096367204806162e-08
4966.37341,2.3346936285065808e-08,1.287678251429083e-08
4967.94957,2.2633299530761202e-08,1.2484289482035352e-08
4969.52573,2.181966971042783e-08,1.2036566657181624e-08
4971.101891,2.2619886220673924e-08,1.2479102708659785e-08
4972.678051,2.369922494758916e-08,1.3075718821518872e-08
4974.254211,2.2866878843372742e-08,1.2617601406547285e-08
4975.830372,2.2838643783223383e-08,1.2603138352482811e-08
4977.406532,2.432145858080633e-08,1.3422594983167216e-08
4978.982692,2.396728043228394e-08,1.3228301960280375e-08
4980.558853,2.1856680825336694e-08,1.2064463739204136e-08
4982.135013,2.2152662315919984e-08,1.222892286884964e-08
4983.711173,2.3094708200510975e-08,1.2750089125818254e-08
4985.287334,2.2285923695947793e-08,1.2304666291282535e-08
4986.863494,2.3240988868544827e-08,1.2833120121396018e-08
4988.439654,2.4067480358554685e-08,1.3290665732447724e-08
4990.015815,2.343141126429132e-08,1.2940558051165331e-08
4991.591975,2.3403662647958626e-08,1.2926377466875206e-08
4993.168135,2.2725474076310362e-08,1.2552909523181584e-08
4994.744296,2.133130591071972e-08,1.1783853368458775e-08
4996.320456,2.1543142501125178e-08,1.1901929559342674e-08
4997.896616,2.1992113809742264e-08,1.2151047762029132e-08
4999.472777,2.2877290265085784e-08,1.2641242568927852e-08
5001.048937,2.4239946029172298e-08,1.3395386729931761e-08
5002.625097,2.5736118441659344e-08,1.4223454127124361e-08
5004.201258,2.8330370364236276e-08,1.5658591722063606e-08
5005.777418,2.9314237891421007e-08,1.6203822291479466e-08
5007.353578,2.8139546812155065e-08,1.555587247909525e-08
5008.929739,2.6046017758193368e-08,1.4399818436883997e-08
5010.505899,2.4552074515515396e-08,1.3575076399161883e-08
5012.082059,2.2933859849812178e-08,1.2681471345363891e-08
5013.65822,2.2120821657138804e-08,1.2232976548988374e-08
5015.23438,2.197358334691887e-08,1.2152627018111111e-08
5016.81054,2.1406317019487573e-08,1.183994344474156e-08
5018.386701,2.15204050429123e-08,1.1904098292050474e-08
5019.962861,2.2172698729090004e-08,1.2266001227887793e-08
5021.539021,2.2488456335143345e-08,1.2441778758433018e-08
5023.115182,2.2827658502338118e-08,1.2630559057484974e-08
5024.691342,2.2566941141212698e-08,1.248740730791702e-08
5026.267502,2.2759534054598904e-08,1.2595091275716665e-08
5027.843663,2.305919062990943e-08,1.2762048177806758e-08
5029.419823,2.364732898370621e-08,1.3088707964038806e-08
5030.995983,2.4158584704817685e-08,1.3372867252888816e-08
5032.572144,2.290614023839764e-08,1.2680702629648223e-08
5034.148304,2.2305198386064767e-08,1.2349115351517815e-08
5035.724464,2.24382948597052e-08,1.2423900327756306e-08
5037.300625,2.2255253596369403e-08,1.2323639983694165e-08
5038.876785,2.089713048345598e-08,1.1572613627559327e-08
5040.452945,2.0917307217853707e-08,1.1584809983901143e-08
5042.029106,2.1979047067055326e-08,1.2173916987761693e-08
5043.605266,2.2861148465767956e-08,1.2663619557142584e-08
5045.181426,2.2256131624087072e-08,1.2329566926491362e-08
5046.757587,2.1856401850133574e-08,1.2109191164085015e-08
5048.333747,2.1267105331613612e-08,1.178374061135171e-08
5049.909907,2.1485352407460276e-08,1.1905718060004264e-08
5051.486068,2.2151216600192346e-08,1.2275777636087388e-08
5053.062228,2.2699241040317744e-08,1.2580592039585917e-08
5054.638388,2.355699400527207e-08,1.3057135901221035e-08
5056.214549,2.452159947114974e-08,1.3592994909156194e-08
5057.790709,2.5055749388196327e-08,1.389031388086728e-08
5059.366869,2.4655399639847206e-08,1.3669574918492936e-08
5060.94303,2.442004653410193e-08,1.3540283172900374e-08
5062.51919,2.3882825202922644e-08,1.3243575543025927e-08
5064.095351,2.2862581405953262e-08,1.2678944706174871e-08
5065.671511,2.330812053832109e-08,1.2927167761938251e-08
5067.247671,2.4143682580155602e-08,1.3391768259792683e-08
5068.823832,2.3802529004559225e-08,1.3203704477074789e-08
5070.399992,2.2687690414424308e-08,1.2587042157729457e-08
5071.976152,2.2659157570995086e-08,1.2573211929125561e-08
5073.552313,2.3194621545649124e-08,1.2872379446761788e-08
5075.128473,2.2717884739025346e-08,1.2609808445581872e-08
5076.704633,2.258693978197928e-08,1.2539119334630299e-08
5078.280794,2.3098833689622307e-08,1.2825335262300196e-08
5079.856954,2.2177683980777775e-08,1.2315835728131423e-08
5081.433114,2.1792939048662555e-08,1.2104100254176652e-08
5083.009275,2.2750856192997906e-08,1.2638148481932263e-08
5084.585435,2.2195022169097867e-08,1.2331340233682746e-08
5086.161595,2.1768609191488473e-08,1.2096350386639085e-08
5087.737756,2.2587149462861594e-08,1.2553189030872922e-08
5089.313916,2.304727037834832e-08,1.2810942917999599e-08
5090.890076,2.4018034188968575e-08,1.335266654197433e-08
5092.466237,2.4887698922662435e-08,1.383834722589566e-08
5094.042397,2.364749525352388e-08,1.3150841689697178e-08
5095.618557,2.2445565160417702e-08,1.248440532965691e-08
5097.194718,2.2168442930780973e-08,1.2332224075726778e-08
5098.770878,2.274942761269913e-08,1.2657431386639505e-08
5100.347038,2.316884723082673e-08,1.2892834668876383e-08
5101.923199,2.3570020388917807e-08,1.3118156710352107e-08
5103.499359,2.3275529900081305e-08,1.295630883380804e-08
5105.075519,2.3187419200991415e-08,1.2909308370502788e-08
5106.65168,2.3035886298697423e-08,1.2826977233928976e-08
5108.22784,2.2690434951137382e-08,1.2636623431607665e-08
5109.804,2.275805426576024e-08,1.2676289991495687e-08
5111.380161,2.2934465952985362e-08,1.2776575697081503e-08
5112.956321,2.298569345188658e-08,1.2807142554447672e-08
5114.532481,2.311008607927873e-08,1.2878490973516134e-08
5116.108642,2.330021898004964e-08,1.2986502043338518e-08
5117.684802,2.337835841722268e-08,1.303211662930196e-08
5119.260962,2.350147456939144e-08,1.3102820958767701e-08
5120.837123,2.3862867671733054e-08,1.3306415040282808e-08
5122.413283,2.3227174191989026e-08,1.2953989377730954e-08
5123.989443,2.2329698728694304e-08,1.245543040984285e-08
5125.565604,2.3199413671518646e-08,1.2942601823529908e-08
5127.141764,2.222668374764828e-08,1.2401892034408018e-08
5128.717924,2.2290209080943815e-08,1.2439304584468103e-08
5130.294085,2.2966285026352297e-08,1.2818623238873692e-08
5131.870245,2.360328407875846e-08,1.317624701859327e-08
5133.446405,2.375388806108559e-08,1.3262416156980535e-08
5135.022566,2.3620000882202654e-08,1.318974792573259e-08
5136.598726,2.4331781757860123e-08,1.3589363886949509e-08
5138.174886,2.443183508395132e-08,1.3647400053118123e-08
5139.751047,2.265808436454019e-08,1.2658598681056684e-08
5141.327207,2.2132427534903003e-08,1.2366878382422101e-08
5142.903367,2.2286421084115567e-08,1.2454891740783331e-08
5144.479528,2.1089993699618275e-08,1.1788122772729401e-08
5146.055688,2.1480542003153975e-08,1.2008313022590822e-08
5147.631848,2.217718696899015e-08,1.2399717085087933e-08
5149.208009,2.1470242251489635e-08,1.2006344650334414e-08
5150.784169,2.2524593037559963e-08,1.2597934510065789e-08
5152.360329,2.2947464826609473e-08,1.283647050536548e-08
5153.93649,2.2814062599948138e-08,1.2763860637355625e-08
5155.51265,2.3131306635596072e-08,1.2943391578227931e-08
5157.08881,2.4990736300549875e-08,1.3986062511652709e-08
5158.664971,2.5534058152367838e-08,1.4292385913968866e-08
5160.241131,2.286356132363381e-08,1.2799624738235396e-08
5161.817291,2.2126325533739038e-08,1.2388853354751285e-08
5163.393452,2.248347033377492e-08,1.2590808131426028e-08
5164.969612,2.1179446459125557e-08,1.1862420102917013e-08
5166.545772,2.1207160264139155e-08,1.1879813901470358e-08
5168.121933,1.969829695374958e-08,1.1036318172183015e-08
5169.698093,2.5727383113182987e-08,1.441649044683685e-08
5171.274253,2.739398367947966e-08,1.535279740886723e-08
5172.850414,2.6766004330834844e-08,1.500321218218717e-08
5174.426574,3.602684594761582e-08,2.0197393185829673e-08
5176.002734,3.30102274430451e-08,1.8509127778390093e-08
5177.578895,2.2200709322885265e-08,1.2450094165129383e-08
5179.155055,2.1601357292438543e-08,1.211588559434937e-08
5180.731215,2.336320444699763e-08,1.3106141727491026e-08
5182.307376,2.230713009575059e-08,1.2515680475981782e-08
5183.883536,2.1356487702009974e-08,1.1984195982329162e-08
5185.459696,2.2133559329822308e-08,1.2422203129448368e-08
5187.035857,2.2742638187724412e-08,1.2766048615137879e-08
5188.612017,2.207016221440722e-08,1.2390517640956812e-08
5190.188177,2.2079783633178043e-08,1.2397867800314134e-08
5191.764338,2.357956269237342e-08,1.3242079357794098e-08
5193.340498,2.3845625915876043e-08,1.3393602561024846e-08
5194.916658,2.3742244274951858e-08,1.333763046282714e-08
5196.492819,2.4127950015724472e-08,1.355643686750864e-08
5198.068979,2.5083093671577395e-08,1.4095303790538524e-08
5199.645139,2.4600977339543836e-08,1.3826552270266374e-08
5201.2213,2.328975137522685e-08,1.309165581149313e-08
5202.79746,2.3123275513703588e-08,1.3000116892043561e-08
5204.37362,2.3793858566632476e-08,1.337922463458604e-08
5205.949781,2.3523279442047938e-08,1.3229154640450995e-08
5207.525941,2.2767902967538853e-08,1.2806351034419334e-08
5209.102101,2.2927976154320394e-08,1.2898411428091722e-08
5210.678262,2.2818440865323758e-08,1.2838804760800985e-08
5212.254422,2.259358736118388e-08,1.2714284742979292e-08
5213.830583,2.3896516539854957e-08,1.344960222435901e-08
5215.406743,2.3974748524676997e-08,1.3495749072717777e-08
5216.982903,2.2592349102462634e-08,1.2719569285519051e-08
5218.559064,2.278738547656592e-08,1.283138642573189e-08
5220.135224,2.4756532197805147e-08,1.3942381272754362e-08
5221.711384,2.5118267849201205e-08,1.4148320219258988e-08
5223.287545,2.2374138940921252e-08,1.2604614340338313e-08
5224.863705,2.013196809076963e-08,1.134324970062145e-08
5226.439865,2.044098266115539e-08,1.1519166233498767e-08
5228.016026,2.2678028115911597e-08,1.2781816293822998e-08
5229.592186,2.3184647060364404e-08,1.3069403502424785e-08
5231.168346,2.352484758002083e-08,1.3263253812729186e-08
5232.744507,2.4017473477718394e-08,1.3543114691851372e-08
5234.320667,2.4056342836532287e-08,1.3567155559227381e-08
5235.896827,2.421777582033967e-08,1.3660336819893662e-08
5237.472988,2.434938976679775e-08,1.3736724145600388e-08
5239.049148,2.511001077753684e-08,1.41680449563946e-08
5240.625308,2.486129391673288e-08,1.402990324874013e-08
5242.201469,2.4867322547343317e-08,1.4035499923369639e-08
5243.777629,2.4035002840661784e-08,1.356784695981152e-08
5245.353789,2.42387059178832e-08,1.3684977169066078e-08
5246.92995,2.5406689805018575e-08,1.434665357200935e-08
5248.50611,2.551141796427339e-08,1.4408042880367372e-08
5250.08227,2.5374047988328212e-08,1.4332699929949079e-08
5251.658431,2.4506081428300516e-08,1.3844585915114719e-08
5253.234591,2.386038285127843e-08,1.3481907482361596e-08
5254.810751,2.4199347426352557e-08,1.3675569310942891e-08
5256.386912,2.3855807986663718e-08,1.3483533106754084e-08
5257.963072,2.4039621902515475e-08,1.35895480158217e-08
5259.539232,2.4344176643046816e-08,1.3763860559488876e-08
5261.115393,2.3403885721322e-08,1.3234298491208472e-08
5262.691553,2.277123704969738e-08,1.2878561429028353e-08
5264.267713,2.264710698597788e-08,1.2810356718012129e-08
5265.843874,2.3047275527616905e-08,1.303874635303325e-08
5267.420034,2.3860288466126306e-08,1.3500805293935405e-08
5268.996194,2.3471268173906837e-08,1.328275829922616e-08
5270.572355,2.2378101238075434e-08,1.2666092887084816e-08
5272.148515,2.2430392657479784e-08,1.2697669528167829e-08
5273.724675,2.295046262194222e-08,1.2994102449459858e-08
5275.300836,2.2563437690682757e-08,1.2776967748889612e-08
5276.876996,2.349398449341497e-08,1.3305980600534963e-08
5278.453156,2.3865257381406778e-08,1.3518359688888681e-08
5280.029317,2.39224561324412e-08,1.3552870814637177e-08
5281.605477,2.410551183058443e-08,1.3658705307914067e-08
5283.181637,2.4930182276887825e-08,1.4128181551968053e-08
5284.757798,2.5873601769689223e-08,1.4665110094660172e-08
5286.333958,2.604717584368491e-08,1.4765790237800184e-08
5287.910118,2.6067009625895906e-08,1.4779334165819124e-08
5289.486279,2.625394653324376e-08,1.488763958205786e-08
5291.062439,2.6505365572633572e-08,1.503254910804412e-08
5292.638599,2.5875913639476125e-08,1.4677838269337845e-08
5294.21476,2.4699784426222264e-08,1.4012871184795384e-08
5295.79092,2.4915871643174803e-08,1.413766228018909e-08
5297.36708,2.5062283027365332e-08,1.422295018937429e-08
5298.943241,2.639420729235323e-08,1.4981152070231858e-08
5300.519401,2.636502857029763e-08,1.496691717524382e-08
5302.095561,2.5297553860854708e-08,1.4363164934661317e-08
5303.671722,2.4842573472501986e-08,1.4107033579692078e-08
5305.247882,2.5017237232603073e-08,1.4208425432316705e-08
5306.824042,2.6322167100833104e-08,1.4951877324937705e-08
5308.400203,2.7952456325529923e-08,1.5880403324739184e-08
5309.976363,2.67923436614941e-08,1.5223682320970932e-08
5311.552523,2.4904212518604922e-08,1.4153024799837089e-08
5313.128684,2.5190524996890063e-08,1.4317958808338935e-08
5314.704844,2.516322429745692e-08,1.4304662121247111e-08
5316.281004,2.4931208989120924e-08,1.4174967426831096e-08
5317.857165,2.501473517700038e-08,1.4224664905617283e-08
5319.433325,2.5063491428229545e-08,1.425460208283295e-08
5321.009485,2.5797166219181457e-08,1.4674148660754848e-08
5322.585646,2.5100165003022498e-08,1.42798900048934e-08
5324.161806,2.4790380357911933e-08,1.4105836270896391e-08
5325.737966,2.465807692387704e-08,1.4032731117940855e-08
5327.314127,2.39649204288039e-08,1.3640375746638257e-08
5328.890287,2.382801142105458e-08,1.356455258356796e-08
5330.466447,2.4856038392264078e-08,1.415197021456076e-08
5332.042608,2.517438319020724e-08,1.4335443844479875e-08
5333.618768,2.4513585096079692e-08,1.3961318557838962e-08
5335.194928,2.467145075749549e-08,1.4053405676538925e-08
5336.771089,2.5136995111257775e-08,1.4320808421756996e-08
5338.347249,2.544462358359993e-08,1.4498313072958831e-08
5339.923409,2.558975696288987e-08,1.4583268190179745e-08
5341.49957,2.5540190062047116e-08,1.4557274596523323e-08
5343.07573,2.56912969798387e-08,1.4645669059612569e-08
5344.65189,2.6402861149518034e-08,1.5053635841196688e-08
5346.228051,2.6446423616872347e-08,1.5080806966670318e-08
5347.804211,2.554351078782734e-08,1.4568184238132346e-08
5349.380371,2.53352512614788e-08,1.4451643807927477e-08
5350.956532,2.5908379560932066e-08,1.4780852040158687e-08
5352.532692,2.7286397031421684e-08,1.5569425507238797e-08
5354.108852,2.717157506659645e-08,1.5506306809422836e-08
5355.685013,2.6823267691439358e-08,1.530990150976437e-08
5357.261173,2.5903428046969513e-08,1.4787171140046224e-08
5358.837333,2.6285203858718665e-08,1.5007430480653314e-08
5360.413494,2.773032001243088e-08,1.583496090024041e-08
5361.989654,2.725506116223038e-08,1.5565977118787753e-08
5363.565815,2.5469882059206287e-08,1.4548668998909417e-08
5365.141975,2.554329550452091e-08,1.4592857752154584e-08
5366.718135,2.5363145996813e-08,1.4492176838550053e-08
5368.294296,2.5589588249252832e-08,1.4623821336933027e-08
5369.870456,2.652992600389318e-08,1.5163542552735772e-08
5371.446616,2.5583877659041585e-08,1.4625073454082996e-08
5373.022777,2.4267721173746154e-08,1.3874831677341134e-08
5374.598937,2.5737192030965485e-08,1.4717258553977123e-08
5376.175097,2.730272549364818e-08,1.5614884601731604e-08
5377.751258,2.754374271972096e-08,1.575515712795019e-08
5379.327418,2.7537023185023013e-08,1.5753743676510227e-08
5380.903578,2.8142804524526572e-08,1.610279067689178e-08
