waveAng,fluxAng
3779.524676,-1.0590595466205517e-17
3781.100836,-7.335870466882118e-18
3782.676997,-6.058963547772322e-18
3784.253157,-1.3878532389780295e-17
3785.829317,-1.5011080781019433e-17
3787.405478,-1.0791367041236458e-17
3788.981638,6.2677716505844795e-18
3790.557798,1.2406180749822828e-17
3792.133959,-4.4537457886560325e-18
3793.710119,-3.5655075733359235e-18
3795.286279,-4.843164049068456e-18
3796.86244,3.2569056723039626e-18
3798.4386,2.3998494096312672e-17
3800.01476,2.1838989954953033e-17
3801.590921,6.801001316312472e-18
3803.167081,-5.467299865956162e-18
3804.743241,-6.13056062475038e-20
3806.319402,4.50716304662464e-18
3807.895562,5.764823278770135e-18
3809.471722,2.12421681396204e-18
3811.047883,7.03343909491208e-18
3812.624043,6.009680212220618e-18
3814.200203,-5.954992494394011e-18
3815.776364,8.004593733035699e-19
3817.352524,1.2423064480809174e-17
3818.928684,9.01591094886448e-18
3820.504845,9.216903283158179e-18
3822.081005,3.891023904361907e-18
3823.657165,-2.7727403098945345e-18
3825.233326,-3.6577635728494396e-19
3826.809486,-1.2949091738663735e-18
3828.385646,-2.7903782366105368e-18
3829.961807,-2.8577218101721278e-18
3831.537967,-2.1801552505854785e-18
3833.114127,5.202627806122366e-18
3834.690288,1.5869756490154744e-17
3836.266448,2.525291131344088e-17
3837.842608,1.2567870465961608e-17
3839.418769,9.655404410813417e-18
3840.994929,-5.856350502326268e-18
3842.571089,-5.764300321252735e-18
3844.14725,8.071038634891257e-18
3845.72341,1.8582878958720717e-17
3847.29957,1.3972979517068427e-17
3848.875731,1.1688229964798937e-17
3850.451891,1.4286592387974418e-17
3852.028051,3.1140431032429817e-18
3853.604212,-1.5103727947864758e-17
3855.180372,9.064698833574766e-18
3856.756532,2.86790914982951e-17
3858.332693,1.3042486720640133e-17
3859.908853,7.077972132754807e-18
3861.485013,5.9507063102486475e-18
3863.061174,3.964858888431875e-18
3864.637334,4.3959058317039954e-18
3866.213495,8.388209629864361e-18
3867.789655,5.643139196251292e-18
3869.365815,-1.5158118101652382e-18
3870.941976,-4.786937750636109e-19
3872.518136,1.4242743530136633e-17
3874.094296,1.1372606659003117e-17
3875.670457,8.634058441339188e-18
3877.246617,2.0822172308793662e-17
3878.822777,1.6584226454879004e-17
3880.398938,6.866955522975699e-18
3881.975098,-7.490300887872535e-18
3883.551258,-8.202265117713507e-18
3885.127419,2.2519796329739495e-18
3886.703579,3.057826129897825e-18
3888.279739,-9.109992659504587e-20
3889.8559,7.582863946486526e-18
3891.43206,9.161620212577738e-18
3893.00822,3.194618137867279e-18
3894.584381,6.588200032492824e-18
3896.160541,1.6246792576148176e-17
3897.736701,9.56794699271119e-18
3899.312862,6.075155979455299e-18
3900.889022,6.471162092954315e-18
3902.465182,4.551335491003881e-18
3904.041343,1.755958938038369e-17
3905.617503,3.0566682886728473e-17
3907.193663,1.9932788340517885e-17
3908.769824,7.980157495863425e-18
3910.345984,9.44944912994956e-18
3911.922144,1.1288268390313584e-17
3913.498305,1.5010422510683e-17
3915.074465,9.370995638391619e-18
3916.650625,5.738933474356533e-18
3918.226786,1.2291378132496795e-17
3919.802946,2.3459857604556492e-18
3921.379106,1.955224753046736e-18
3922.955267,5.2746910523587535e-18
3924.531427,-6.101891573511159e-18
3926.107587,-1.14773467915205e-17
3927.683748,-9.877884362079488e-18
3929.259908,-1.0246468620003095e-17
3930.836068,2.274267823332679e-18
3932.412229,1.4890843779618158e-17
3933.988389,6.294118222770511e-18
3935.564549,-8.59570030928576e-18
3937.14071,-9.577550437368759e-18
3938.71687,-1.1784917768619623e-18
3940.29303,2.570581828214461e-18
3941.869191,2.9490588068611635e-18
3943.445351,6.523149893716828e-18
3945.021511,1.1750365197938557e-17
3946.597672,6.552465867172622e-18
3948.173832,3.0330595968502604e-18
3949.749992,-7.119284150724158e-19
3951.326153,-7.786845657392159e-18
3952.902313,-7.664486253950829e-18
3954.478473,3.201296471230382e-18
3956.054634,6.070129089903342e-19
3957.630794,-4.826538094050533e-18
3959.206954,-2.9998427386377e-18
3960.783115,-5.895423146028351e-18
3962.359275,-8.293374098098305e-18
3963.935435,-1.0525749097384249e-17
3965.511596,-7.682977964449005e-18
3967.087756,5.647664558477842e-19
3968.663916,1.6957061598197837e-17
3970.240077,1.993598068395394e-17
3971.816237,1.8479060493162734e-17
3973.392397,1.1922663466462587e-17
3974.968558,1.5777042463422893e-17
3976.544718,2.1464327514804863e-17
3978.120878,1.2025718016425666e-17
3979.697039,-4.503317406969126e-19
3981.273199,-5.970561964300539e-18
3982.849359,-2.1288484830154248e-19
3984.42552,1.1178850233328012e-18
3986.00168,2.432044153684192e-18
3987.57784,-7.860051043906652e-20
3989.154001,2.4112867222809396e-18
3990.730161,1.078003809264882e-17
3992.306321,8.173365827063928e-18
3993.882482,7.356442277594872e-19
3995.458642,-5.302858769476052e-19
3997.034802,3.19160438201465e-18
3998.610963,6.755294492629229e-18
4000.187123,1.7883257325091935e-18
4001.763283,-5.360368189744904e-18
4003.339444,-1.1486094437352149e-17
4004.915604,-1.0658895363507971e-17
4006.491764,1.1051700667489998e-17
4008.067925,1.1919032119032982e-17
4009.644085,8.637959008701715e-18
4011.220245,9.71371464043876e-18
4012.796406,4.591345532740223e-18
4014.372566,-3.94249342877974e-18
4015.948727,-1.2696078859380184e-17
4017.524887,-1.9428146649800247e-18
4019.101047,6.1986443964712046e-18
4020.677208,2.4409418701548606e-18
4022.253368,3.259727400719226e-19
4023.829528,-7.586980559919445e-18
4025.405689,-4.841694346416186e-18
4026.981849,-3.8456411787073806e-18
4028.558009,1.9672374685356873e-18
4030.13417,7.010218375149104e-18
4031.71033,-3.896303861050632e-18
4033.28649,-1.1154190333579481e-17
4034.862651,-3.0043228788659323e-18
4036.438811,6.299808743510249e-18
4038.014971,2.126382564940212e-18
4039.591132,-3.58755306253641e-18
4041.167292,5.9987116238768125e-18
4042.743452,2.2133840278879286e-19
4044.319613,-7.337290348255198e-18
4045.895773,1.0863572245631624e-17
4047.471933,1.0955213059074456e-17
4049.048094,-3.6826608796507795e-19
4050.624254,-2.1802771833699897e-19
4052.200414,-3.176991855923256e-18
4053.776575,5.73671171635083e-18
4055.352735,7.95833805098327e-18
4056.928895,1.9605839555819236e-18
4058.505056,5.343250435277267e-18
4060.081216,-4.326981496793462e-18
4061.657376,-1.3326992076755173e-17
4063.233537,-2.0978014804129968e-18
4064.809697,5.82367291001942e-18
4066.385857,-7.046505918187277e-18
4067.962018,-2.7921848358511994e-18
4069.538178,-4.573370174162409e-18
4071.114338,-6.811063902001192e-18
4072.690499,-5.132161507584087e-19
4074.266659,3.558955830615295e-18
4075.842819,9.191010748601675e-18
4077.41898,1.1648015170188814e-17
4078.99514,8.116678439122921e-18
4080.5713,6.049950848947896e-18
4082.147461,6.7287082708804645e-18
4083.723621,2.167394279790684e-18
4085.299781,-1.694353156959521e-18
4086.875942,-6.45538447883276e-18
4088.452102,-1.8536781400889963e-17
4090.028262,-2.2681974045884723e-17
4091.604423,-2.0255612200060135e-17
4093.180583,-1.420939189245265e-17
4094.756743,-1.3097195685929964e-17
4096.332904,-9.524021775515722e-18
4097.909064,-2.203063090428781e-18
4099.485224,6.0233923192490754e-18
4101.061385,2.2766679642811798e-17
4102.637545,3.405485562205404e-17
4104.213705,2.3479577675222127e-17
4105.789866,1.3156998599089324e-17
4107.366026,6.497514461656464e-18
4108.942186,2.7825062555998016e-18
4110.518347,6.0402926039173226e-18
4112.094507,1.5161925834807722e-18
4113.670667,-2.740416202489825e-18
4115.246828,4.7789358999084565e-18
4116.822988,4.9735339926784326e-18
4118.399148,6.546689743824446e-18
4119.975309,1.0474358702001937e-18
4121.551469,-7.055932521302683e-18
4123.127629,5.753915432607434e-18
4124.70379,3.4876610532313094e-18
4126.27995,-4.377533651847275e-18
4127.85611,-3.818580603986358e-18
4129.432271,-1.18816260237907e-17
4131.008431,-9.25934483080357e-18
4132.584591,1.721974798027536e-18
4134.160752,6.7101447752950325e-18
4135.736912,1.522168839874513e-17
4137.313072,8.675005229931668e-18
4138.889233,-3.493313908373573e-18
4140.465393,3.7044400622233786e-19
4142.041553,-2.978449786055115e-19
4143.617714,-1.419701914370802e-19
4145.193874,1.0458589288087969e-17
4146.770034,6.6948222289134594e-18
4148.346195,-2.2708545063023333e-18
4149.922355,2.73318903732948e-18
4151.498515,1.8486023543164778e-18
4153.074676,-1.4690004592146765e-18
4154.650836,1.891821012886236e-18
4156.226996,1.725582344575358e-18
4157.803157,7.07858425169067e-18
4159.379317,5.423932934721108e-18
4160.955477,-2.8690275775059098e-18
4162.531638,-6.912209378468717e-18
4164.107798,-3.3541380932627478e-18
4165.683959,-3.771672221115045e-18
4167.260119,-2.7408671602250005e-18
4168.836279,5.525190991165377e-19
4170.41244,2.0874810731357713e-18
4171.9886,7.839533951765543e-18
4173.56476,1.496904339393854e-17
4175.140921,5.057222957534779e-18
4176.717081,-2.8549862652983784e-18
4178.293241,5.856573190195181e-18
4179.869402,3.0247596737788922e-18
4181.445562,-1.4776314013946479e-18
4183.021722,5.164958735196696e-18
4184.597883,4.1816309014554715e-18
4186.174043,-9.241299754768778e-19
4187.750203,-2.8720486715228964e-18
4189.326364,7.323932133157144e-18
4190.902524,7.836931316912708e-19
4192.478684,-1.8510386085507165e-18
4194.054845,-9.544402963962389e-18
4195.631005,2.184532737519961e-18
4197.207165,4.64913500911004e-19
4198.783326,-5.302528178223388e-19
4200.359486,5.177318776951418e-18
4201.935646,2.8157273066459362e-18
4203.511807,-7.87399477918216e-19
4205.087967,-5.259312310273449e-18
4206.664127,2.04859313491563e-18
4208.240288,1.9803817760389063e-18
4209.816448,2.940614159196547e-18
4211.392608,7.57648789389192e-18
4212.968769,-3.300693912078186e-19
4214.544929,-5.624745810389596e-18
4216.121089,7.585882131829412e-18
4217.69725,1.59602421641072e-17
4219.27341,6.7666942290657344e-18
4220.84957,-2.89355022522553e-18
4222.425731,-6.738396492590061e-18
4224.001891,-9.128972895619754e-19
4225.578051,3.69367635683486e-18
4227.154212,1.590055395384117e-17
4228.730372,8.914622320904543e-18
4230.306532,-3.340371578210048e-19
4231.882693,2.018007948968584e-18
4233.458853,-1.9872717880105217e-18
4235.035013,-4.973019933925044e-18
4236.611174,-5.424926168124261e-18
4238.187334,-5.933750017222195e-18
4239.763494,-3.1848621744706585e-18
4241.339655,3.817023703058694e-18
4242.915815,5.678355739193257e-18
4244.491975,2.7685579278666487e-18
4246.068136,-3.595615706589109e-19
4247.644296,2.4861292399888553e-18
4249.220456,2.8102764417735667e-18
4250.796617,1.319298463647152e-17
4252.372777,1.3563412934244813e-17
4253.948937,6.223778946147057e-19
4255.525098,5.639392726680465e-18
4257.101258,9.282736266829092e-19
4258.677418,-1.1556170220334693e-17
4260.253579,-4.907910612798526e-18
4261.829739,6.580916847496919e-18
4263.405899,5.605814155396267e-18
4264.98206,4.286336509022647e-19
4266.55822,3.7147378043874655e-19
4268.13438,-4.3896290173111094e-18
4269.710541,-5.468984345763403e-18
4271.286701,-1.52895614166894e-18
4272.862861,1.1898736864465984e-17
4274.439022,7.92854667750767e-18
4276.015182,-2.4410749854475974e-18
4277.591342,-2.783933517139575e-18
4279.167503,-5.170492031570729e-18
4280.743663,-7.390782313393407e-18
4282.319823,1.6190079725723166e-18
4283.895984,4.22717416020186e-18
4285.472144,5.501796124684808e-19
4287.048304,1.915871295971902e-19
4288.624465,1.815454968644226e-20
4290.200625,1.793602446967525e-18
4291.776785,2.0921193396534576e-18
4293.352946,-6.033732661218316e-18
4294.929106,-6.3840958347401155e-18
4296.505266,-3.28652231469837e-18
4298.081427,-3.471321691912518e-18
4299.657587,9.723282570563782e-19
4301.233747,8.090398911406657e-18
4302.809908,1.273021791331899e-17
4304.386068,4.6600462529499515e-18
4305.962228,-1.9309969445570763e-18
4307.538389,6.465359043306725e-18
4309.114549,1.0818747172035282e-17
4310.690709,8.042588387946858e-18
4312.26687,1.093274813047649e-17
4313.84303,1.0142414276492176e-17
4315.419191,8.61466927887013e-18
4316.995351,4.7932090055338326e-18
4318.571511,6.5806476120684146e-18
4320.147672,8.47024509315584e-18
4321.723832,-3.184383470264748e-18
4323.299992,1.8731170302027267e-19
4324.876153,5.633111670606544e-18
4326.452313,9.482133142426743e-18
4328.028473,3.059584818532522e-18
4329.604634,-5.606947946590784e-18
4331.180794,-7.997193731434426e-18
4332.756954,-9.739764006396789e-18
4334.333115,-8.107372211357002e-19
4335.909275,9.235167731717193e-18
4337.485435,1.4920175647063792e-17
4339.061596,3.125515041963739e-17
4340.637756,4.7650601757006713e-17
4342.213916,4.0864063350336714e-17
4343.790077,2.0980874358467414e-17
4345.366237,1.3293401417966982e-17
4346.942397,-6.792588977077651e-18
4348.518558,-1.1473690692551981e-17
4350.094718,-6.6216804011192286e-18
4351.670878,-3.432136785507432e-18
4353.247039,-4.613463272709615e-19
