waveAng,fluxAng
3877.2466170000002,-3.389751831250041e-17
3878.8227769999994,-3.132864187655203e-17
3880.398938,-3.6529224017892575e-17
3881.975098,-4.350878413542277e-17
3883.551258,-4.147277917760113e-17
3885.127419,-3.62856368043789e-17
3886.7035790000004,-3.136025995842198e-17
3888.2797389999996,-2.879495159341397e-17
3889.8559,-2.275809652258378e-17
3891.43206,-2.5732204331932177e-17
3893.00822,-3.3654630429192003e-17
3894.584381,-3.4213944244903713e-17
3896.1605410000006,-2.978797655792651e-17
3897.736701,-3.588880829904898e-17
3899.3128619999998,-3.868467833315713e-17
3900.8890220000003,-3.8582906544132443e-17
3902.4651819999995,-4.169772926872843e-17
3904.041343,-3.550552817083938e-17
3905.617503,-2.896112391209661e-17
3907.193663,-3.366270520603616e-17
3908.769824,-4.323250042137137e-17
3910.3459840000005,-4.472439990632723e-17
3911.9221439999997,-4.431243708169298e-17
3913.498305,-4.228635185936719e-17
3915.074465,-4.4095962102248096e-17
3916.650625,-4.6082008038614237e-17
3918.226786,-4.223473089609321e-17
3919.802946,-4.654121904919332e-17
3921.379106,-4.5385689350732934e-17
3922.955267,-4.3828158176384206e-17
3924.5314270000003,-5.0363927777458924e-17
3926.1075869999995,-5.250193036928673e-17
3927.683748,-4.9341029958452123e-17
3929.259908,-4.6319814855110234e-17
3930.836068,-3.6399318025425894e-17
3932.412229,-2.5123478397615206e-17
3933.9883890000006,-2.335716978257992e-17
3935.5645489999997,-3.1990875272217224e-17
3937.14071,-3.917883423351395e-17
3938.71687,-4.0227963619956784e-17
3940.2930299999994,-4.174690021387856e-17
3941.869191,-4.326043478872629e-17
3943.445351,-4.143442433541807e-17
3945.021511,-3.822908141984913e-17
3946.597672,-4.384572355866054e-17
3948.1738320000004,-4.622015694910819e-17
3949.7499919999996,-4.698763224288018e-17
3951.326153,-5.212448171537371e-17
3952.902313,-5.104897760529408e-17
3954.478473,-4.545943993340018e-17
3956.054634,-4.740726137282925e-17
3957.6307940000006,-4.70853662192126e-17
3959.2069539999998,-4.5994651977166445e-17
3960.783115,-4.659752285943103e-17
3962.3592750000003,-4.2865608036540364e-17
3963.9354349999994,-4.09678010043377e-17
3965.511596,-3.67200709303451e-17
3967.087756,-2.6811699883736697e-17
3968.663916,-1.2267077734356427e-17
3970.240077,-8.317395108841277e-18
3971.8162370000005,-1.2540377387908552e-17
3973.3923969999996,-2.16769733117567e-17
