waveAng,fluxmaggies
5528.786960844,2.1602711098899053e-08
5530.706724942,2.1170863099400627e-08
5532.626487822,2.0692213440223652e-08
5534.546250702,2.1151735405247185e-08
5536.466014799999,2.0798994642875787e-08
5538.3857776800005,2.0660880508850213e-08
5540.30554056,2.0785376806105617e-08
5542.225304658,1.979777778290077e-08
5544.145067537999,2.0222208071176636e-08
5546.064830418,2.0753301935288785e-08
5547.984594516,2.0107940962256035e-08
5549.904357396,2.0011022670513015e-08
5551.824120276,2.1018620215261657e-08
5553.743884374,2.1581530282636356e-08
5555.663647253999,2.160473131515143e-08
5557.583410134001,2.163758212817442e-08
5559.503174232,2.085190252032675e-08
5561.422937112,2.03894460301007e-08
5563.342699992,2.1177568916806192e-08
5565.26246409,2.1878339297412132e-08
5567.18222697,2.1702207378993356e-08
5569.101989849999,2.056990605532895e-08
5571.021753947999,2.09348402869059e-08
5572.941516828,2.1714157046524372e-08
5574.8612797079995,2.15657577576498e-08
5576.781043806,2.1581057424753567e-08
5578.700806686,2.103896614054576e-08
5580.620569566,2.045747279124652e-08
5582.540333663999,2.0666600255620472e-08
5584.460096544,2.0677048354699066e-08
5586.379859424,2.075958578921594e-08
5588.299623522,2.112284326863715e-08
5590.219386402,2.1703112949693733e-08
5592.139149282,2.1619968853395453e-08
5594.0589133799995,2.108957627558761e-08
5595.97867626,2.103162747760796e-08
5597.89843914,2.1153720158297e-08
5599.818203238,2.125374364721816e-08
5601.737966117999,2.1426936450239996e-08
5603.6577289980005,2.140944239671053e-08
5605.577493096,2.1093891245023704e-08
5607.497255976,2.1351856755806617e-08
5609.417018856,2.145209557060133e-08
5611.336782954,2.1422009089948233e-08
5613.256545834,2.1806021346598348e-08
5615.176308714001,2.2470309540844448e-08
5617.096072812,2.2225415688126978e-08
5619.015835692,2.183930439540988e-08
5620.93559979,2.1804430560427365e-08
5622.8553626699995,2.200403934736082e-08
5624.77512555,2.185290896809099e-08
5626.694889648,2.175552036739876e-08
5628.614652527999,2.1706074483102237e-08
5630.534415408,2.2267269865983867e-08
5632.454179506,2.221578038913199e-08
5634.373942386,2.2173638490544657e-08
5636.293705266,2.2076013823379032e-08
5638.213469364,2.216791660400831e-08
5640.133232243999,2.167620965403887e-08
5642.0529951240005,2.2222949098824757e-08
5643.972759222001,2.209093820527831e-08
5645.892522102,2.1657969927430004e-08
5647.812284981999,2.17907056631269e-08
5649.732049079999,2.1592118835996446e-08
5651.65181196,2.1410969667767168e-08
5653.57157484,2.1659730863511887e-08
5655.491338937999,2.2396024383596015e-08
5657.411101818,2.221612860027509e-08
5659.3308646979995,2.169022105409593e-08
5661.250628796,2.0875018245620946e-08
5663.170391676,2.120471456018377e-08
5665.090154556,2.1868274622807516e-08
5667.009918654,2.2086741620749367e-08
5668.929681534,2.2125372123206197e-08
5670.849444414,2.1468878941007646e-08
5672.769208512,2.1315949382782534e-08
5674.688971391999,2.2151488895294136e-08
5676.608734272,2.312747154980849e-08
5678.52849837,2.2904094770242374e-08
5680.44826125,2.2209122664228172e-08
