Astar,Time,Luminosity,logl,logt,flux,flux(mJy)
672,694.202,1.29E+29,29.11159852,2.841485861,3.108774461,3108.774461
672,720.557,1.32E+29,29.11925589,2.857668342,3.181071542,3181.071542
672,747.913,1.33E+29,29.12319808,2.873851082,3.205170569,3205.170569
672,776.307,1.33E+29,29.12417806,2.890033502,3.205170569,3205.170569
672,805.779,1.33E+29,29.12221588,2.906215945,3.205170569,3205.170569
672,836.369,1.31E+29,29.11760269,2.922397927,3.156972515,3156.972515
672,868.122,1.29E+29,29.11058971,2.938580762,3.108774461,3108.774461
672,901.079,1.27E+29,29.10209053,2.954762868,3.060576408,3060.576408
672,935.288,1.24E+29,29.09166696,2.970945362,2.988279327,2988.279327
672,970.796,1.20E+29,29.08026563,2.987127978,2.89188322,2891.88322
672,1007.651,1.17E+29,29.06781451,3.00331014,2.819586139,2819.586139
672,1045.906,1.13E+29,29.05461305,3.019492654,2.723190032,2723.190032
672,1085.613,1.10E+29,29.04060234,3.035675035,2.650892951,2650.892951
672,1126.828,1.06E+29,29.02612452,3.05185763,2.554496844,2554.496844
672,1169.607,1.03E+29,29.01114736,3.068039959,2.482199764,2482.199764
672,1214.01,9.91E+28,28.99611748,3.084222264,2.388213559,2388.213559
672,1260.1,9.57E+28,28.98073038,3.100405012,2.306276868,2306.276868
672,1307.938,9.23E+28,28.9652017,3.116587158,2.224340177,2224.340177
672,1357.593,8.90E+28,28.94948759,3.13276959,2.144813388,2144.813388
672,1409.133,8.58E+28,28.93368971,3.148951986,2.067696502,2067.696502
672,1462.63,8.28E+28,28.91782048,3.165134477,1.995399422,1995.399422
672,1518.158,7.98E+28,28.90183959,3.181316972,1.923102341,1923.102341
672,1575.794,7.69E+28,28.88581337,3.197499443,1.853215163,1853.215163
672,1635.618,7.41E+28,28.86975959,3.213681881,1.785737888,1785.737888
672,1697.713,7.14E+28,28.85369821,3.229864274,1.720670516,1720.670516
672,1762.165,6.88E+28,28.83758844,3.246046571,1.658013046,1658.013046
672,1829.065,6.63E+28,28.82144802,3.262229139,1.597765479,1597.765479
672,1898.504,6.39E+28,28.80536491,3.278411517,1.539927815,1539.927815
672,1970.579,6.16E+28,28.78922806,3.29459385,1.484500053,1484.500053
672,2045.391,5.93E+28,28.77305469,3.310776341,1.429072291,1429.072291
672,2123.043,5.71E+28,28.75686422,3.32695879,1.376054432,1376.054432
672,2203.643,5.50E+28,28.74067843,3.343141238,1.325446476,1325.446476
672,2287.303,5.30E+28,28.72452163,3.3593237,1.277248422,1277.248422
672,2374.139,5.11E+28,28.7083359,3.375506142,1.231460271,1231.460271
672,2464.271,4.92E+28,28.69222984,3.391688466,1.18567212,1185.67212
672,2557.825,4.74E+28,28.67605312,3.407870828,1.142293872,1142.293872
672,2654.932,4.57E+28,28.65982116,3.424053402,1.101325526,1101.325526
672,2755.724,4.40E+28,28.64365004,3.440235719,1.060357181,1060.357181
672,2860.343,4.24E+28,28.62746827,3.456418115,1.021798738,1021.798738
672,2968.934,4.09E+28,28.61129836,3.472600543,0.985650197,985.6501974
672,3081.648,3.94E+28,28.59516541,3.48878303,0.949501657,949.5016572
672,3198.641,3.79E+28,28.57898284,3.5049655,0.913353117,913.3531169
672,3320.075,3.65E+28,28.56276854,3.521147894,0.879614479,879.6144793
672,3446.119,3.52E+28,28.54654266,3.53733027,0.848285744,848.2857445
672,3576.949,3.39E+28,28.53045584,3.553512748,0.81695701,816.9570096
672,3712.745,3.27E+28,28.51428205,3.569695122,0.788038177,788.0381774
672,3853.697,3.15E+28,28.49803472,3.585877565,0.759119345,759.1193452
672,4000,3.03E+28,28.48187241,3.602059991,0.730200513,730.200513
924,100,1.20E+27,27.07809415,2,0.028918832,28.9188322
924,103.796,1.34E+27,27.12548127,2.016180617,0.032292696,32.29269595
924,107.737,1.49E+27,27.17231097,2.032364878,0.03590755,35.90754998
924,111.827,1.65E+27,27.21853551,2.048546674,0.039763394,39.76339427
924,116.073,1.84E+27,27.26410916,2.064731209,0.044342209,44.34220937
924,120.479,2.04E+27,27.30920418,2.080911354,0.049162015,49.16201474
924,125.053,2.26E+27,27.35391623,2.097094115,0.054463801,54.46380064
924,129.801,2.50E+27,27.39794001,2.113278038,0.060247567,60.24756708
924,134.728,2.77E+27,27.44169514,2.129457863,0.066754304,66.75430432
924,139.843,3.06E+27,27.48501121,2.145640732,0.073743022,73.7430221
924,145.152,3.37E+27,27.52814508,2.161823024,0.08121372,81.21372042
924,150.663,3.72E+27,27.57100967,2.178006611,0.08964838,89.64837981
924,156.383,4.11E+27,27.6135247,2.19418954,0.099047,99.04700028
924,162.32,4.53E+27,27.65581049,2.210372034,0.109168592,109.1685915
924,168.482,4.99E+27,27.6980135,2.226553509,0.120254144,120.2541439
924,174.878,5.50E+27,27.7399677,2.242735178,0.132544648,132.5446476
924,181.518,6.05E+27,27.78175537,2.258919698,0.145799112,145.7991123
924,188.409,6.66E+27,27.82340901,2.275101645,0.160499519,160.4995187
924,195.562,7.33E+27,27.86492619,2.29128447,0.176645867,176.6458667
924,202.986,8.06E+27,27.90633504,2.307466086,0.194238156,194.2381563
924,210.692,8.86E+27,27.94762975,2.323648046,0.213517378,213.5173777
924,218.691,9.75E+27,27.98887097,2.33983091,0.234965512,234.9655116
924,226.993,1.07E+28,28.03019479,2.356012465,0.257859587,257.8595871
924,235.611,1.18E+28,28.07114529,2.372195563,0.284368517,284.3685166
924,244.556,1.29E+28,28.11193428,2.388378322,0.310877446,310.8774461
924,253.84,1.42E+28,28.1528996,2.404560059,0.342206181,342.206181
924,263.477,1.56E+28,28.19395898,2.42074271,0.375944819,375.9448186
924,273.48,1.72E+28,28.2347703,2.436925571,0.414503261,414.5032615
924,283.862,1.89E+28,28.27554169,2.453107258,0.455471607,455.4716071
924,294.639,2.07E+28,28.3161801,2.469290232,0.498849855,498.8498554
924,305.825,2.28E+28,28.3569814,2.485472984,0.549457812,549.4578118
924,317.435,2.50E+28,28.39759243,2.50165481,0.602475671,602.4756708
924,329.486,2.74E+28,28.43806745,2.517836966,0.660313335,660.3133352
924,341.995,3.01E+28,28.47871076,2.534019757,0.725380708,725.3807076
924,354.979,3.31E+28,28.51917146,2.550202662,0.797677788,797.6777881
924,368.455,3.63E+28,28.55966728,2.566384454,0.874794674,874.794674
924,382.443,3.98E+28,28.59999218,2.582566716,0.959141268,959.1412679
924,396.963,4.37E+28,28.64028263,2.598750029,1.053127473,1053.127473
924,412.033,4.79E+28,28.68051681,2.614932,1.154343385,1154.343385
924,427.676,5.26E+28,28.72057272,2.63111488,1.267608811,1267.608811
924,443.912,5.76E+28,28.76049788,2.647296885,1.388103945,1388.103945
924,460.765,6.31E+28,28.80023579,2.663479482,1.520648593,1520.648593
924,478.258,6.91E+28,28.83972938,2.679662243,1.665242754,1665.242754
924,496.414,7.57E+28,28.87892373,2.695844021,1.824296331,1824.296331
924,515.26,8.27E+28,28.91771552,2.712026429,1.992989519,1992.989519
924,534.822,9.04E+28,28.95597622,2.728209264,2.178552026,2178.552026
924,555.126,9.85E+28,28.99361256,2.744391569,2.373754143,2373.754143
924,576.201,1.07E+29,29.03059972,2.760574008,2.578595871,2578.595871
924,598.076,1.17E+29,29.06632593,2.776756375,2.819586139,2819.586139
924,620.782,1.26E+29,29.10071509,2.792939116,3.036477381,3036.477381
924,644.349,1.36E+29,29.13385813,2.809121159,3.277467649,3277.467649
924,668.811,1.46E+29,29.16524433,2.825303407,3.518457917,3518.457917
924,694.202,1.56E+29,29.19395898,2.841485861,3.759448186,3759.448186
924,720.557,1.66E+29,29.22063102,2.857668342,4.000438454,4000.438454
924,747.913,1.75E+29,29.24402959,2.873851082,4.217329695,4217.329695
924,776.307,1.84E+29,29.26434551,2.890033502,4.434220937,4434.220937
924,805.779,1.91E+29,29.28103337,2.906215945,4.602914125,4602.914125
924,836.369,1.97E+29,29.29402509,2.922397927,4.747508286,4747.508286
924,868.122,2.01E+29,29.30341207,2.938580762,4.843904393,4843.904393
924,901.079,2.04E+29,29.30920418,2.954762868,4.916201474,4916.201474
924,935.288,2.05E+29,29.31175386,2.970945362,4.9403005,4940.3005
924,970.796,2.05E+29,29.31111784,2.987127978,4.9403005,4940.3005
924,1007.651,2.03E+29,29.30749604,3.00331014,4.892102447,4892.102447
924,1045.906,2.00E+29,29.30168095,3.019492654,4.819805366,4819.805366
924,1085.613,1.97E+29,29.29402509,3.035675035,4.747508286,4747.508286
924,1126.828,1.93E+29,29.28443073,3.05185763,4.651112178,4651.112178
924,1169.607,1.88E+29,29.27346427,3.068039959,4.530617044,4530.617044
924,1214.01,1.83E+29,29.26150077,3.084222264,4.41012191,4410.12191
924,1260.1,1.77E+29,29.24846372,3.100405012,4.265527749,4265.527749
924,1307.938,1.72E+29,29.2347703,3.116587158,4.145032615,4145.032615
924,1357.593,1.66E+29,29.22063102,3.13276959,4.000438454,4000.438454
924,1409.133,1.61E+29,29.20601588,3.148951986,3.87994332,3879.94332
924,1462.63,1.55E+29,29.19089172,3.165134477,3.735349159,3735.349159
924,1518.158,1.50E+29,29.17580163,3.181316972,3.614854025,3614.854025
924,1575.794,1.45E+29,29.16016829,3.197499443,3.494358891,3494.358891
924,1635.618,1.40E+29,29.14457421,3.213681881,3.373863756,3373.863756
924,1697.713,1.35E+29,29.12872228,3.229864274,3.253368622,3253.368622
924,1762.165,1.30E+29,29.11293998,3.246046571,3.132873488,3132.873488
924,1829.065,1.25E+29,29.09725731,3.262229139,3.012378354,3012.378354
924,1898.504,1.21E+29,29.08098705,3.278411517,2.915982247,2915.982247
924,1970.579,1.16E+29,29.06520613,3.29459385,2.795487112,2795.487112
924,2045.391,1.12E+29,29.04883009,3.310776341,2.699091005,2699.091005
924,2123.043,1.08E+29,29.03302144,3.32695879,2.602694898,2602.694898
924,2203.643,1.04E+29,29.01661555,3.343141238,2.50629879,2506.29879
924,2287.303,1.00E+29,29.00086772,3.3593237,2.409902683,2409.902683
924,2374.139,9.65E+28,28.98452731,3.375506142,2.325556089,2325.556089
924,2464.271,9.30E+28,28.96838954,3.391688466,2.241209495,2241.209495
924,2557.825,8.96E+28,28.95221106,3.407870828,2.159272804,2159.272804
924,2654.932,8.63E+28,28.93606112,3.424053402,2.079746016,2079.746016
924,2755.724,8.32E+28,28.91991448,3.440235719,2.005039032,2005.039032
924,2860.343,8.01E+28,28.90374094,3.456418115,1.930332049,1930.332049
924,2968.934,7.72E+28,28.88756104,3.472600543,1.860444871,1860.444871
924,3081.648,7.44E+28,28.87139778,3.48878303,1.792967596,1792.967596
924,3198.641,7.17E+28,28.85521619,3.5049655,1.727900224,1727.900224
924,3320.075,6.90E+28,28.83903787,3.521147894,1.662832851,1662.832851
924,3446.119,6.65E+28,28.82282165,3.53733027,1.602585284,1602.585284
924,3576.949,6.41E+28,28.80665472,3.553512748,1.54474762,1544.74762
924,3712.745,6.17E+28,28.79049628,3.569695122,1.486909955,1486.909955
924,3853.697,5.95E+28,28.77429794,3.585877565,1.433892096,1433.892096
924,4000,5.73E+28,28.75815462,3.602059991,1.380874237,1380.874237
1270,100,9.63E+26,26.98358119,2,0.023207363,23.20736284
1270,103.796,1.09E+27,27.0374265,2.016180617,0.026267939,26.26793925
1270,107.737,1.23E+27,27.09025805,2.032364878,0.029641803,29.641803
1270,111.827,1.39E+27,27.14144977,2.048546674,0.033497647,33.4976473
1270,116.073,1.55E+27,27.19145101,2.064731209,0.037353492,37.35349159
1270,120.479,1.74E+27,27.24079877,2.080911354,0.041932307,41.93230669
1270,125.053,1.95E+27,27.28891961,2.097094115,0.046993102,46.99310232
1270,129.801,2.17E+27,27.33625955,2.113278038,0.052294888,52.29488822
1270,134.728,2.42E+27,27.38291714,2.129457863,0.058319645,58.31964493
1270,139.843,2.69E+27,27.42894429,2.145640732,0.064826382,64.82638218
1270,145.152,2.98E+27,27.47436198,2.161823024,0.0718151,71.81509996
1270,150.663,3.31E+27,27.51917146,2.178006611,0.079767779,79.76777881
1270,156.383,3.66E+27,27.56359973,2.19418954,0.088202438,88.2024382
1270,162.32,4.05E+27,27.60766944,2.210372034,0.097601059,97.60105867
1270,168.482,4.48E+27,27.65127801,2.226553509,0.10796364,107.9636402
1270,174.878,4.95E+27,27.69451745,2.242735178,0.119290183,119.2901828
1270,181.518,5.46E+27,27.73751069,2.258919698,0.131580686,131.5806865
1270,188.409,6.03E+27,27.78024528,2.275101645,0.145317132,145.3171318
1270,195.562,6.65E+27,27.82275633,2.29128447,0.160258528,160.2585284
1270,202.986,7.33E+27,27.86498546,2.307466086,0.176645867,176.6458667
1270,210.692,8.07E+27,27.90708875,2.323648046,0.194479147,194.4791465
1270,218.691,8.89E+27,27.94899945,2.33983091,0.214240349,214.2403485
1270,226.993,9.79E+27,27.99073833,2.356012465,0.235929473,235.9294727
1270,235.611,1.08E+28,28.0322157,2.372195563,0.26026949,260.2694898
1270,244.556,1.19E+28,28.07371835,2.388378322,0.286778419,286.7784193
1270,253.84,1.30E+28,28.11527759,2.404560059,0.313287349,313.2873488
1270,263.477,1.43E+28,28.15654915,2.42074271,0.344616084,344.6160837
1270,273.48,1.58E+28,28.19755621,2.436925571,0.380764624,380.7646239
1270,283.862,1.73E+28,28.23879856,2.453107258,0.416913164,416.9131642
1270,294.639,1.91E+28,28.27989498,2.469290232,0.460291412,460.2914125
1270,305.825,2.09E+28,28.32076923,2.485472984,0.503669661,503.6696608
1270,317.435,2.30E+28,28.36172784,2.50165481,0.554277617,554.2776171
1270,329.486,2.53E+28,28.40260524,2.517836966,0.609705379,609.7053788
1270,341.995,2.78E+28,28.44341946,2.534019757,0.669952946,669.9529459
1270,354.979,3.05E+28,28.48415742,2.550202662,0.735020318,735.0203184
1270,368.455,3.35E+28,28.52491515,2.566384454,0.807317399,807.3173989
1270,382.443,3.68E+28,28.56549363,2.582566716,0.886844187,886.8441874
1270,396.963,4.04E+28,28.60616631,2.598750029,0.973600684,973.600684
1270,412.033,4.43E+28,28.64679569,2.614932,1.067586889,1067.586889
1270,427.676,4.87E+28,28.68726135,2.63111488,1.173622607,1173.622607
1270,443.912,5.34E+28,28.72778517,2.647296885,1.286888033,1286.888033
1270,460.765,5.86E+28,28.76819396,2.663479482,1.412202972,1412.202972
1270,478.258,6.44E+28,28.80854855,2.679662243,1.551977328,1551.977328
1270,496.414,7.06E+28,28.8488047,2.695844021,1.701391294,1701.391294
1270,515.26,7.74E+28,28.88890926,2.712026429,1.865264677,1865.264677
1270,534.822,8.49E+28,28.92890769,2.728209264,2.046007378,2046.007378
1270,555.126,9.31E+28,28.96876305,2.744391569,2.243619398,2243.619398
1270,576.201,1.02E+29,29.00817418,2.760574008,2.458100737,2458.100737
1270,598.076,1.12E+29,29.04766419,2.776756375,2.699091005,2699.091005
1270,620.782,1.22E+29,29.08671566,2.792939116,2.940081273,2940.081273
1270,644.349,1.33E+29,29.12515583,2.809121159,3.205170569,3205.170569
1270,668.811,1.46E+29,29.16316137,2.825303407,3.518457917,3518.457917
1270,694.202,1.59E+29,29.20030318,2.841485861,3.831745266,3831.745266
1270,720.557,1.73E+29,29.2367891,2.857668342,4.169131642,4169.131642
1270,747.913,1.87E+29,29.27207379,2.873851082,4.506518017,4506.518017
1270,776.307,2.02E+29,29.30578115,2.890033502,4.86800342,4868.00342
1270,805.779,2.18E+29,29.33785843,2.906215945,5.253587849,5253.587849
1270,836.369,2.33E+29,29.36810085,2.922397927,5.615073252,5615.073252
1270,868.122,2.49E+29,29.39567579,2.938580762,6.000657681,6000.657681
1270,901.079,2.63E+29,29.42061577,2.954762868,6.338044057,6338.044057
1270,935.288,2.77E+29,29.44247977,2.970945362,6.675430432,6675.430432
1270,970.796,2.89E+29,29.46089784,2.987127978,6.964618754,6964.618754
1270,1007.651,2.99E+29,29.47581641,3.00331014,7.205609023,7205.609023
1270,1045.906,3.07E+29,29.48699689,3.019492654,7.398401237,7398.401237
1270,1085.613,3.12E+29,29.4944329,3.035675035,7.518896371,7518.896371
1270,1126.828,3.15E+29,29.4984484,3.05185763,7.591193452,7591.193452
1270,1169.607,3.16E+29,29.49927458,3.068039959,7.615292479,7615.292479
1270,1214.01,3.14E+29,29.49720618,3.084222264,7.567094425,7567.094425
1270,1260.1,3.11E+29,29.49248101,3.100405012,7.494797345,7494.797345
1270,1307.938,3.06E+29,29.48543748,3.116587158,7.37430221,7374.30221
1270,1357.593,3.00E+29,29.47668674,3.13276959,7.229708049,7229.708049
1270,1409.133,2.93E+29,29.46642272,3.148951986,7.061014862,7061.014862
1270,1462.63,2.85E+29,29.45499722,3.165134477,6.868222647,6868.222647
1270,1518.158,2.77E+29,29.44232296,3.181316972,6.675430432,6675.430432
1270,1575.794,2.69E+29,29.42910601,3.197499443,6.482638218,6482.638218
1270,1635.618,2.60E+29,29.41514035,3.213681881,6.265746976,6265.746976
1270,1697.713,2.52E+29,29.40071064,3.229864274,6.072954762,6072.954762
1270,1762.165,2.43E+29,29.38578496,3.246046571,5.85606352,5856.06352
1270,1829.065,2.35E+29,29.37069809,3.262229139,5.663271305,5663.271305
1270,1898.504,2.27E+29,29.35525991,3.278411517,5.470479091,5470.479091
1270,1970.579,2.19E+29,29.33984878,3.29459385,5.277686876,5277.686876
1270,2045.391,2.11E+29,29.32407658,3.310776341,5.084894661,5084.894661
1270,2123.043,2.03E+29,29.30835095,3.32695879,4.892102447,4892.102447
1270,2203.643,1.96E+29,29.29225607,3.343141238,4.723409259,4723.409259
1270,2287.303,1.89E+29,29.2764618,3.3593237,4.554716071,4554.716071
1270,2374.139,1.82E+29,29.26030995,3.375506142,4.386022883,4386.022883
1270,2464.271,1.76E+29,29.24427712,3.391688466,4.241428722,4241.428722
1270,2557.825,1.69E+29,29.22814361,3.407870828,4.072735535,4072.735535
1270,2654.932,1.63E+29,29.2121876,3.424053402,3.928141374,3928.141374
1270,2755.724,1.57E+29,29.19589965,3.440235719,3.783547213,3783.547213
1270,2860.343,1.51E+29,29.17983893,3.456418115,3.638953052,3638.953052
1270,2968.934,1.46E+29,29.16375752,3.472600543,3.518457917,3518.457917
1270,3081.648,1.41E+29,29.14767632,3.48878303,3.397962783,3397.962783
1270,3198.641,1.35E+29,29.1312978,3.5049655,3.253368622,3253.368622
1270,3320.075,1.30E+29,29.11527759,3.521147894,3.132873488,3132.873488
1270,3446.119,1.26E+29,29.09898964,3.53733027,3.036477381,3036.477381
1270,3576.949,1.21E+29,29.08278537,3.553512748,2.915982247,2915.982247
1270,3712.745,1.17E+29,29.06669855,3.569695122,2.819586139,2819.586139
1270,3853.697,1.12E+29,29.05037976,3.585877565,2.699091005,2699.091005
1270,4000,1.08E+29,29.03422726,3.602059991,2.602694898,2602.694898
1740,100,6.85E+26,26.83581735,2,0.016507833,16.50783338
1740,103.796,7.98E+26,26.90178515,2.016180617,0.019231023,19.23102341
1740,107.737,9.23E+26,26.96510759,2.032364878,0.022243402,22.24340177
1740,111.827,1.06E+27,27.02612452,2.048546674,0.025544968,25.54496844
1740,116.073,1.22E+27,27.08493357,2.064731209,0.029400813,29.40081273
1740,120.479,1.39E+27,27.14144977,2.080911354,0.033497647,33.4976473
1740,125.053,1.57E+27,27.19672872,2.097094115,0.037835472,37.83547213
1740,129.801,1.78E+27,27.25017595,2.113278038,0.042896268,42.89626776
1740,134.728,2.01E+27,27.30233093,2.129457863,0.048439044,48.43904393
1740,139.843,2.26E+27,27.35314655,2.145640732,0.054463801,54.46380064
1740,145.152,2.53E+27,27.40294883,2.161823024,0.060970538,60.97053788
1740,150.663,2.83E+27,27.45178644,2.178006611,0.068200246,68.20024593
1740,156.383,3.16E+27,27.4998245,2.19418954,0.076152925,76.15292479
1740,162.32,3.52E+27,27.54691264,2.210372034,0.084828574,84.82857445
1740,168.482,3.92E+27,27.59339684,2.226553509,0.094468185,94.46818518
1740,174.878,4.36E+27,27.63918756,2.242735178,0.105071757,105.071757
1740,181.518,4.84E+27,27.68439648,2.258919698,0.11663929,116.6392899
1740,188.409,5.36E+27,27.72908376,2.275101645,0.129170784,129.1707838
1740,195.562,5.94E+27,27.77342072,2.29128447,0.143148219,143.1482194
1740,202.986,6.57E+27,27.81730088,2.307466086,0.158330606,158.3306063
1740,210.692,7.26E+27,27.86081696,2.323648046,0.174958935,174.9589348
1740,218.691,8.02E+27,27.90395771,2.33983091,0.193274195,193.2741952
1740,226.993,8.85E+27,27.9468942,2.356012465,0.213276387,213.2763875
1740,235.611,9.76E+27,27.9895388,2.372195563,0.235206502,235.2065019
1740,244.556,1.08E+28,28.03181227,2.388378322,0.26026949,260.2694898
1740,253.84,1.19E+28,28.07408469,2.404560059,0.286778419,286.7784193
1740,263.477,1.31E+28,28.11627559,2.42074271,0.315697251,315.6972515
1740,273.48,1.44E+28,28.15806079,2.436925571,0.347025986,347.0259864
1740,283.862,1.58E+28,28.19975518,2.453107258,0.380764624,380.7646239
1740,294.639,1.74E+28,28.24129739,2.469290232,0.419323067,419.3230669
1740,305.825,1.92E+28,28.28262211,2.485472984,0.462701315,462.7013152
1740,317.435,2.11E+28,28.32407658,2.50165481,0.508489466,508.4894661
1740,329.486,2.32E+28,28.36530075,2.517836966,0.559097422,559.0974225
1740,341.995,2.55E+28,28.40654018,2.534019757,0.614525184,614.5251842
1740,354.979,2.80E+28,28.4476231,2.550202662,0.674772751,674.7727513
1740,368.455,3.08E+28,28.48855072,2.566384454,0.742250026,742.2500264
1740,382.443,3.39E+28,28.52955867,2.582566716,0.81695701,816.9570096
1740,396.963,3.72E+28,28.57042618,2.598750029,0.896483798,896.4837981
1740,412.033,4.09E+28,28.61129836,2.614932,0.985650197,985.6501974
1740,427.676,4.49E+28,28.65205285,2.63111488,1.082046305,1082.046305
1740,443.912,4.93E+28,28.69284692,2.647296885,1.188082023,1188.082023
1740,460.765,5.41E+28,28.73351825,2.663479482,1.303757352,1303.757352
1740,478.258,5.95E+28,28.7742249,2.679662243,1.433892096,1433.892096
1740,496.414,6.53E+28,28.81478015,2.695844021,1.573666452,1573.666452
1740,515.26,7.17E+28,28.8553374,2.712026429,1.727900224,1727.900224
1740,534.822,7.87E+28,28.89586435,2.728209264,1.896593412,1896.593412
1740,555.126,8.64E+28,28.93631263,2.744391569,2.082155918,2082.155918
1740,576.201,9.48E+28,28.9767167,2.760574008,2.284587744,2284.587744
1740,598.076,1.04E+29,29.01703334,2.776756375,2.50629879,2506.29879
1740,620.782,1.14E+29,29.05728564,2.792939116,2.747289059,2747.289059
1740,644.349,1.25E+29,29.09725731,2.809121159,3.012378354,3012.378354
1740,668.811,1.37E+29,29.13735411,2.825303407,3.301566676,3301.566676
1740,694.202,1.50E+29,29.17695898,2.841485861,3.614854025,3614.854025
1740,720.557,1.65E+29,29.21642983,2.857668342,3.976339427,3976.339427
1740,747.913,1.80E+29,29.25551371,2.873851082,4.33782483,4337.82483
1740,776.307,1.97E+29,29.29424572,2.890033502,4.747508286,4747.508286
1740,805.779,2.15E+29,29.33264041,2.906215945,5.181290769,5181.290769
1740,836.369,2.35E+29,29.37014285,2.922397927,5.663271305,5663.271305
1740,868.122,2.55E+29,29.40705081,2.938580762,6.145251842,6145.251842
1740,901.079,2.77E+29,29.44279323,2.954762868,6.675430432,6675.430432
1740,935.288,3.00E+29,29.477266,2.970945362,7.229708049,7229.708049
1740,970.796,3.24E+29,29.51027684,2.987127978,7.808084693,7808.084693
1740,1007.651,3.48E+29,29.54145443,3.00331014,8.386461337,8386.461337
1740,1045.906,3.72E+29,29.57030939,3.019492654,8.964837981,8964.837981
1740,1085.613,3.95E+29,29.5965971,3.035675035,9.519115598,9519.115598
1740,1126.828,4.17E+29,29.6200319,3.05185763,10.04929419,10049.29419
1740,1169.607,4.37E+29,29.64008373,3.068039959,10.53127473,10531.27473
1740,1214.01,4.54E+29,29.65667305,3.084222264,10.94095818,10940.95818
1740,1260.1,4.67E+29,29.66968871,3.100405012,11.25424553,11254.24553
1740,1307.938,4.77E+29,29.67888241,3.116587158,11.4952358,11495.2358
1740,1357.593,4.84E+29,29.68457609,3.13276959,11.66392899,11663.92899
1740,1409.133,4.86E+29,29.68690427,3.148951986,11.71212704,11712.12704
1740,1462.63,4.85E+29,29.68609977,3.165134477,11.68802801,11688.02801
1740,1518.158,4.82E+29,29.68259629,3.181316972,11.61573093,11615.73093
1740,1575.794,4.75E+29,29.67669361,3.197499443,11.44703774,11447.03774
1740,1635.618,4.66E+29,29.66875854,3.213681881,11.2301465,11230.1465
1740,1697.713,4.56E+29,29.65915528,3.229864274,10.98915624,10989.15624
1740,1762.165,4.45E+29,29.64816478,3.246046571,10.72406694,10724.06694
1740,1829.065,4.33E+29,29.63608652,3.262229139,10.43487862,10434.87862
1740,1898.504,4.20E+29,29.62314587,3.278411517,10.12159127,10121.59127
1740,1970.579,4.07E+29,29.60948769,3.29459385,9.80830392,9808.30392
1740,2045.391,3.94E+29,29.59527571,3.310776341,9.495016572,9495.016572
1740,2123.043,3.81E+29,29.58058288,3.32695879,9.181729223,9181.729223
1740,2203.643,3.68E+29,29.56561172,3.343141238,8.868441874,8868.441874
1740,2287.303,3.55E+29,29.55035067,3.3593237,8.555154525,8555.154525
1740,2374.139,3.43E+29,29.53478736,3.375506142,8.265966203,8265.966203
1740,2464.271,3.31E+29,29.51917146,3.391688466,7.976777881,7976.777881
1740,2557.825,3.19E+29,29.50338206,3.407870828,7.687589559,7687.589559
1740,2654.932,3.07E+29,29.48756256,3.424053402,7.398401237,7398.401237
1740,2755.724,2.96E+29,29.47158505,3.440235719,7.133311942,7133.311942
1740,2860.343,2.86E+29,29.45560611,3.456418115,6.892321674,6892.321674
1740,2968.934,2.75E+29,29.43964843,3.472600543,6.627232379,6627.232379
1740,3081.648,2.65E+29,29.42357352,3.48878303,6.38624211,6386.24211
1740,3198.641,2.56E+29,29.4073909,3.5049655,6.169350869,6169.350869
1740,3320.075,2.46E+29,29.39128805,3.521147894,5.928360601,5928.360601
1740,3446.119,2.37E+29,29.37529774,3.53733027,5.711469359,5711.469359
1740,3576.949,2.29E+29,29.35907623,3.553512748,5.518677144,5518.677144
1740,3712.745,2.20E+29,29.3430145,3.569695122,5.301785903,5301.785903
1740,3853.697,2.12E+29,29.32674538,3.585877565,5.108993688,5108.993688
1740,4000,2.05E+29,29.31069331,3.602059991,4.9403005,4940.3005
2400,100,3.87E+26,26.5871495,2,0.009326323,9.326323384
2400,103.796,4.74E+26,26.67586996,2.016180617,0.011422939,11.42293872
2400,107.737,5.75E+26,26.7594412,2.032364878,0.01385694,13.85694043
2400,111.827,6.89E+26,26.83847128,2.048546674,0.016604229,16.60422949
2400,116.073,8.19E+26,26.91344295,2.064731209,0.019737103,19.73710297
2400,120.479,9.66E+26,26.98475228,2.080911354,0.02327966,23.27965992
2400,125.053,1.13E+27,27.05269394,2.097094115,0.0272319,27.23190032
2400,129.801,1.31E+27,27.11793384,2.113278038,0.031569725,31.56972515
2400,134.728,1.52E+27,27.18041263,2.129457863,0.036630521,36.63052078
2400,139.843,1.74E+27,27.24054925,2.145640732,0.041932307,41.93230669
2400,145.152,1.99E+27,27.29885308,2.161823024,0.047957063,47.95706339
2400,150.663,2.27E+27,27.35506821,2.178006611,0.054704791,54.70479091
2400,156.383,2.57E+27,27.40959502,2.19418954,0.061934499,61.93449896
2400,162.32,2.90E+27,27.46269741,2.210372034,0.069887178,69.88717781
2400,168.482,3.27E+27,27.51441492,2.226553509,0.078803818,78.80381774
2400,174.878,3.67E+27,27.56490267,2.242735178,0.088443428,88.44342847
2400,181.518,4.12E+27,27.61436984,2.258919698,0.099287991,99.28799055
2400,188.409,4.60E+27,27.66294661,2.275101645,0.110855523,110.8555234
2400,195.562,5.14E+27,27.71054045,2.29128447,0.123868998,123.8689979
2400,202.986,5.72E+27,27.75747195,2.307466086,0.137846433,137.8464335
