F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut,,
0.0193069772888325,0.965348864441625,2.36761992402082E+017,0.0740936741019495,15308.7188622304,0.244593922523728,2.18966838924201E-023,True,,
0.0193069772888325,1.1114982412631,2.05630483273239E+017,0.0853111154801779,13295.796449409,0.28162431709703,3.34234917149466E-023,True,,
0.0193069772888325,1.27977396134977,1.78592413512796E+017,0.0982268258752841,11547.5504393946,0.324260943043973,5.1018218279427E-023,True,,
0.0193069772888325,1.4735258512759,1.55109542401568E+017,0.113097915403242,10029.1788955816,0.373352558002085,7.78751250349852E-023,True,,
0.0193069772888325,1.69661088594766,1.34714401753129E+017,0.130220419468705,8710.45594019965,0.429876417610362,1.18869990049419E-022,True,,
0.0193069772888325,1.95346996852731,1.17000990130702E+017,0.149935191874627,7565.13005462343,0.494957729515505,1.81445288569375E-022,True,,
0.0193069772888325,2.24921633448472,1.01616690668684E+017,0.172634690121573,6570.40149634864,0.569892052625217,2.76961348531589E-022,True,,
0.0193069772888325,2.5897373396156,8.82552516087255E+016,0.198770787970126,5706.4684296917,0.65617108750538,4.22758778611699E-022,True,,
0.0193069772888325,2.98181165829732,7.66506898154654E+016,0.228863770789296,4956.13273514026,0.755512371324726,6.45306595453954E-022,True,,
0.0193069772888325,3.4332442250215,6.65719959106187E+016,0.263512692759298,4304.45765029072,0.869893468477504,9.85007581637596E-022,True,,
0.0193069772888325,3.95302160545385,5.78185356217009E+016,0.30340730210718,3738.47042710851,1.00159133750912,1.50353327041545E-021,True,,
0.0193069772888325,4.55149088995761,5.02160558010949E+016,0.349341771768256,3246.90408637682,1.15322765801323,2.29502019820788E-021,True,,
0.0193069772888325,5.24056567077343,4.36132156081835E+016,0.40223050880652,2819.97312849801,1.32782101981244,3.50316006557457E-021,True,,
0.0193069772888325,6.03396320319664,3.78785738015774E+016,0.463126357308563,2449.17873577371,1.528847013341,5.34728646598381E-021,True,,
0.0193069772888325,6.94747747186569,3.289797216815E+016,0.533241557111896,2127.13958836942,1.76030741743481,8.16219413731064E-021,True,,
0.0193069772888325,7.99929359803029,2.85722630013937E+016,0.613971875588308,1847.44492605562,2.02680986183466,1.24589197827633E-020,True,,
0.0193069772888325,9.21034984663358,2.48153353905254E+016,0.706924392868208,1604.52693065853,2.3336595502259,1.90175190080049E-020,True,,
0.0193069772888325,10.604754439601,2.15524010301258E+016,0.813949493620096,1393.54988876728,2.68696486972433,2.90286827049152E-020,True,,
0.0193069772888325,12.2102654727432,1.87185054263146E+016,0.93717770223827,1210.31392828432,3.09375898915237,4.43099028442114E-020,True,,
0.0193069772888325,14.0588434898712,1.62572348623806E+016,1.07906209470848,1051.17141252461,3.56213986673489,6.76354318251934E-020,True,,
0.0193069772888325,16.1872877140882,1.41195933837246E+016,1.2424271314349,912.954327539896,4.10143145431587,1.03239938355631E-019,True,,
0.0193069772888325,18.6379686015747,1.22630274465092E+016,1.4305248831325,792.911217183917,4.72236930715207,1.57587296836098E-019,True,,
0.0193069772888325,21.4596713006439,1.06505788139182E+016,1.64709976906076,688.652410499261,5.43731429417532,2.40544081289197E-019,True,,
0.0193069772888325,24.7085668066192,9.25014883692316E+015,1.89646309632821,598.102451079894,6.26049866300539,3.67170807577491E-019,True,,
0.0193069772888325,28.4493301450915,8033859473760614,2.18357888410469,519.45878143145,7.20830935807378,5.60456117708521E-019,True,,
0.0193069772888325,32.7564278429775,6977498328081144,2.51416268122452,451.155859868232,8.29961423180793,8.55490287883566E-019,True,,
0.0193069772888325,37.7156003167731,6060036658269522,2.89479534432016,391.833995630131,9.55613764268795,1.30583574616939E-018,True,,
0.0193069772888325,43.4255686875676,5263210763057221,3.33305404144185,340.312281827206,11.0028929171212,1.99325114513263E-018,True,,
0.0193069772888325,50,4571158410165730,3.83766308902257,295.565087394204,12.6686802840549,3.04253436102306E-018,True,,
0.0222299648252619,0.05,4.88683128837196E+018,0.00378113481225912,315976.080289903,0.0122982129792046,2.58430624557586E-027,True,,
0.0222299648252619,0.0575697699663224,4.24426855555502E+018,0.00435358122706823,274428.819565151,0.014160105844193,3.94473148593017E-027,True,,
0.0222299648252619,0.0662855682795055,3.68619551375476E+018,0.00501269339544034,238344.551077492,0.0163038807229794,6.02130901580566E-027,True,,
0.0222299648252619,0.0763208983587617,3.20150272956722E+018,0.00577159211374408,207004.953482462,0.0187722132556056,9.19103426763999E-027,True,,
0.0222299648252619,0.0878755312427396,2.78054153372513E+018,0.00664538460655374,179786.156522388,0.0216142399776793,1.40293598430489E-026,True,,
0.0222299648252619,0.101179482386258,2.41493194722831E+018,0.00765146526274077,156146.321782735,0.0248865364702377,2.14146669323966E-026,True,,
0.0222299648252619,0.116497590525769,2.09739586300329E+018,0.00880986190162585,135614.856437744,0.0286542435970015,3.26877323666835E-026,True,,
0.0222299648252619,0.134134789763986,1.82161216227739E+018,0.0101436344622333,117783.045265837,0.0329923642487668,4.98951419907212E-026,True,,
0.0222299648252619,0.154442179823874,1.58209088150171E+018,0.0116793340522647,102295.91444845,0.0379872564089325,7.61608412093962E-026,True,,
0.0222299648252619,0.177824015311156,1.37406392489254E+018,0.0134475314949743,88845.1651867741,0.043738352262279,1.16253276417202E-025,True,,
0.0222299648252619,0.204745753119021,1.19339014703059E+018,0.0154834258956109,77163.036467531,0.0503601375689075,1.77451089866207E-025,True,,
0.0222299648252619,0.23574331817287,1.03647291601887E+018,0.0178275453420183,67016.9748052411,0.0579844307062871,2.70864531866605E-025,True,,
0.0222299648252619,0.271433771966193,9.00188516147617E+017,0.0205265536880835,58205.0048527597,0.0667630067477821,4.13452488111694E-025,True,,
0.0222299648252619,0.312527596263699,7.81823964794559E+017,0.0236341794804867,50551.7087238745,0.0768706188145969,6.31101306426994E-025,True,,
0.0222299648252619,0.359842836500576,6.79023005695452E+017,0.0272122855206879,43904.7339892505,0.0885084768465039,9.63324373237926E-025,True,,
0.0222299648252619,0.414321386427342,5.89739203485329E+017,0.0313321003536778,38131.7608311916,0.101908253042456,1.47043563152819E-024,True,,
0.0222299648252619,0.477047738174997,5.12195205774072E+017,0.0360756361984591,33117.8679830563,0.117336693706479,2.24449936753929E-024,True,,
0.0222299648252619,0.549270570993779,4.44847361795696E+017,0.0415373215466805,28763.2450176801,0.135100929305817,3.42604416192543E-024,True,,
0.0222299648252619,0.632427608427648,3.86354993302845E+017,0.0478258809291912,24981.2054438521,0.155554588447445,5.22957536509878E-024,True,,
0.0222299648252619,0.728174238750622,3.35553705989148E+017,0.0550664992706053,21696.4610580048,0.179104837482507,7.98251779798376E-024,True,,
0.0222299648252619,0.838416468405504,2.91432210155993E+017,0.0634033139171881,18843.6231990305,0.20622048587447,1.21846585901385E-023,True,,
0.0222299648252619,0.965348864441625,2.53112189197974E+017,0.0730022839463008,16365.9010710428,0.237441318682729,1.85988817958834E-023,True,,
0.0222299648252619,1.1114982412631,2.19830815153545E+017,0.0840544938760938,14213.9712218901,0.273388841941299,2.83896673426049E-023,True,,
0.0222299648252619,1.27977396134977,1.90925563261885E+017,0.0967799575416474,12344.995672386,0.314778654838397,4.333449831388E-023,True,,
0.0222299648252619,1.4735258512759,1.6582102323283E+017,0.111431997860462,10721.7691503784,0.362434694987098,6.61465568248313E-023,True,,
0.0222299648252619,1.69661088594766,1.440174446848E+017,0.12830228967429,9311.97845384006,0.417305640364429,1.009672928042E-022,True,,
0.0222299648252619,1.95346996852731,1.25080788727355E+017,0.147726666054027,8087.55919928762,0.48048379442858,1.54118289833374E-022,True,,
0.0222299648252619,2.24921633448472,1.08634087647498E+017,0.170091803652441,7024.13715046868,0.553226830355982,2.35248926671982E-022,True,,
0.0222299648252619,2.5897373396156,9.43499406989535E+016,0.195842920188558,6100.54300597147,0.63698282725583,3.59088188430802E-022,True,,
0.0222299648252619,2.98181165829732,8.19439966098068E+016,0.225492637295762,5298.39098674549,0.733419096752317,5.48118662621182E-022,True,,
0.0222299648252619,3.4332442250215,7.11692930662595E+016,0.259631185164328,4601.71283457011,0.844455373778776,8.36658174769032E-022,True,,
0.0222299648252619,3.95302160545385,6.18113404898896E+016,0.29893815211988,3996.63993556172,0.972302032305378,1.27709007035149E-021,True,,
0.0222299648252619,6.94747747186569,3.51698246461506E+016,0.525386978525147,2274.03457995705,1.70883115234461,6.9329074987215E-021,True,,
0.0222299648252619,7.99929359803029,3.05453927180225E+016,0.604928149939877,1975.02489699658,1.96754032703529,1.05825145708124E-020,True,,
0.0222299648252619,9.21034984663358,2.65290209913042E+016,0.696511488763834,1715.33158648362,2.26541688053769,1.61533403787818E-020,True,,
0.0222299648252619,10.604754439601,2.30407564654361E+016,0.801960123740693,1489.78499261598,2.60839057380757,2.46567489840697E-020,True,,
0.0222299648252619,12.2102654727432,2.00111590500663E+016,0.923373196918302,1293.89521053105,3.00328890632851,3.76365046614136E-020,True,,
0.0222299648252619,14.0588434898712,1.73799192369299E+016,1.06316765079309,1123.76270678862,3.4579730295948,5.74490369368562E-020,True,,
0.0222299648252619,16.1872877140882,1.50946575321535E+016,1.22412634183587,976.000692243521,3.98149423727039,8.76912421773309E-020,True,,
0.0222299648252619,18.6379686015747,1.31098817495569E+016,1.40945343818413,847.667702002692,4.58427414723789,1.33853487623392E-019,True,,
0.0222299648252619,21.4596713006439,1.13860814080254E+016,1.62283820429005,736.20904035101,5.27831216238088,2.04316368477414E-019,True,,
0.0222299648252619,24.7085668066192,9.88894120532889E+015,1.86852844227076,639.405925003421,6.07742433997418,3.1187217583192E-019,True,,
0.0222299648252619,28.4493301450915,8588657911186557,2.15141505194117,555.331318309475,6.99751842480084,4.76047292651876E-019,True,,
0.0222299648252619,32.7564278429775,7459347081125053,2.47712939284673,482.311566152112,8.05691052101774,7.26647140728952E-019,True,,
0.0222299648252619,37.7156003167731,6478527780716064,2.85215538646004,418.893080894937,9.27668970668467,1.10916725140518E-018,True,,
0.0222299648252619,43.4255686875676,5626675062716013,3.28395859013423,363.813405142998,10.6811378492557,1.69305282114724E-018,True,,
0.0222299648252619,50,4886831288371960,3.78113481225912,315.976080289903,12.2982129792046,2.58430624557586E-018,True,,
0.0255954792269954,0.05,5.22430375370547E+018,0.00372543918963954,337796.605802126,0.0119385791645748,2.19509066404651E-027,True,,
0.0255954792269954,0.0575697699663224,4.53736723002509E+018,0.00428945354342142,293380.194153749,0.013746025124586,3.3506258291792E-027,True,,
0.0255954792269954,0.0662855682795055,3.94075504616346E+018,0.00493885707551995,254804.035455911,0.0158271100874741,5.11445546694055E-027,True,,
0.0255954792269954,0.0763208983587617,3.422590578761E+018,0.00568657731468454,221300.202871202,0.0182232617393509,7.80679671705565E-027,True,,
0.0255954792269954,0.0878755312427396,2.97255884534815E+018,0.00654749895804193,192201.74320712,0.0209821797274103,1.19164347749984E-026,True,,
0.0255954792269954,0.101179482386258,2.58170116633006E+018,0.00753876017738418,166929.400030221,0.0241587852059808,1.81894601452293E-026,True,,
0.0255954792269954,0.116497590525769,2.24223682658479E+018,0.00868009378486558,144980.082539736,0.0278163141394822,2.77647187788958E-026,True,,
0.0255954792269954,0.134134789763986,1.94740818653303E+018,0.00999422004961632,125916.850653171,0.032027576126419,4.23805655976741E-026,True,,
0.0255954792269954,0.154442179823874,1.69134615934043E+018,0.0115072989849844,109360.216939229,0.0368764038035364,6.46904567873384E-026,True,,
0.0255954792269954,0.177824015311156,1.46895337633783E+018,0.0132494511099849,94980.5922476359,0.0424593216830961,9.87446755449663E-026,True,,
0.0255954792269954,0.204745753119021,1.27580271485986E+018,0.0152553570516373,82491.7246527114,0.0488874676444385,1.50725646914726E-025,True,,
0.0255954792269954,0.23574331817287,1.10804916851864E+018,0.0175649479243375,71645.0011012447,0.0562888053305271,2.30070335564747E-025,True,,
0.0255954792269954,0.271433771966193,9.62353305534169E+017,0.0202242002294908,62224.4983288592,0.0648106714911508,3.51183493920065E-025,True,,
0.0255954792269954,0.312527596263699,8.35814791423636E+017,0.0232860510992926,54042.6845245862,0.0746227089821688,5.36052794894962E-025,True,,
0.0255954792269954,0.359842836500576,7.25914652701042E+017,0.026811452104206,46936.6861776594,0.0859202438073455,8.1824061748217E-025,True,,
0.0255954792269954,0.414321386427342,6.30465132243618E+017,0.0308705826020442,40765.045791495,0.0989281734287844,1.24897717999734E-024,True,,
0.0255954792269954,0.477047738174997,5.47566138107233E+017,0.0355442467825208,35404.9059214082,0.113905443749671,1.9064612081398E-024,True,,
0.0255954792269954,0.549270570993779,4.75567418827236E+017,0.0409254822179183,30749.5634793396,0.131150203891609,2.91005664182719E-024,True,,
0.0255954792269954,0.632427608427648,4.13035712237028E+017,0.0471214119409274,26706.3456196957,0.151005741381524,4.44196274358265E-024,True,,
0.0255954792269954,0.728174238750622,3.58726213843349E+017,0.0542553769185502,23194.7649220403,0.173867315898566,6.78029174132755E-024,True,,
0.0255954792269954,0.838416468405504,3.11557796785709E+017,0.062469391372741,20144.9171462809,0.200190027618847,1.03495591366522E-023,True,,
0.0255954792269954,0.965348864441625,2.70591490089301E+017,0.0719269698252972,17496.0896648236,0.230497876791375,1.57977530185285E-023,True,,
0.0255954792269954,1.1114982412631,2.35011786782884E+017,0.0828163821443395,15195.5528700728,0.265394194892103,2.41139740484788E-023,True,,
0.0255954792269954,1.27977396134977,2.04110409786563E+017,0.0953544013898534,13197.5104980982,0.305573655006714,3.68080032475953E-023,True,,
0.0255954792269954,1.4735258512759,1.77272212400679E+017,0.109790619065805,11462.1879728012,0.351836100530098,5.61843974929737E-023,True,,
0.0255954792269954,1.69661088594766,1.53962932720055E+017,0.12641241368157,9955.0406224538,0.405102467467312,8.57608738081903E-023,True,,
0.0255954792269954,1.95346996852731,1.33718558203482E+017,0.145550671530711,8646.06600675787,0.466433117297655,1.3090693866147E-022,True,,
0.0255954792269954,2.24921633448472,1.16136088681357E+017,0.167586373569336,7509.20666507414,0.537048945350013,1.99818703200773E-022,True,,
0.0255954792269954,2.5897373396156,1.00865513922754E+017,0.192958179517537,6521.83139646636,0.618355684889125,3.05006858743315E-022,True,,
0.0255954792269954,2.98181165829732,8.76028460611872E+016,0.222171160158898,5664.2847455197,0.711971890728693,4.65567949297476E-022,True,,
0.0255954792269954,3.4332442250215,7.608406817713E+016,0.255806851669975,4919.49572565015,0.81976115943477,7.10651282748595E-022,True,,
0.0255954792269954,6.03396320319664,4.32908154870564E+016,0.449583259720635,2799.12716092775,1.44073894754989,3.8578951645813E-021,True,,
0.0255954792269954,6.94747747186569,3.75985656294797E+016,0.517648096856526,2431.07377584208,1.65886019583937,5.88876049469534E-021,True,,
0.0255954792269954,7.99929359803029,3.26547818859398E+016,0.596017637190695,2111.4152247475,1.91000399761522,8.98870982349467E-021,True,,
0.0255954792269954,9.21034984663358,2.83610494753083E+016,0.686251965378786,1833.78813740497,2.19916981554929,1.37205281763068E-020,True,,
0.0255954792269954,10.604754439601,2.46318940408301E+016,0.790147355715867,1592.66585438652,2.53211400796104,2.09432607274487E-020,True,,
0.0255954792269954,12.2102654727432,2.13930801314991E+016,0.909772030161206,1383.24840912011,2.9154644193364,3.19681694656132E-020,True,,
0.0255954792269954,14.0588434898712,1.85801334137811E+016,1.0475073299635,1201.36697604428,3.35685231932388,4.87967882500148E-020,True,,
0.0255954792269954,16.1872877140882,1.61370571956864E+016,1.2060951204807,1043.40088274373,3.86506431668783,7.44842943252677E-020,True,,
0.0255954792269954,18.6379686015747,1.40152177133298E+016,1.38869237287155,906.205534045128,4.45021727233518,1.13694165130457E-019,True,,
0.0255954792269954,21.4596713006439,1.21723759896283E+016,1.59893400920404,787.049813274612,5.12395969336982,1.73544816418118E-019,True,,
0.0255954792269954,24.7085668066192,1.05718469925701E+016,1.84100526202412,683.561714537879,5.89970361728017,2.64901925890742E-019,True,,
0.0255954792269954,28.4493301450915,9.18176935460614E+015,2.11972498883035,593.681123737123,6.79289160232598,4.0435105921895E-019,True,,
0.0255954792269954,32.7564278429775,7974471115637044,2.44064159997657,515.618808347175,7.8213041390414,6.17208721838143E-019,True,,
0.0255954792269954,37.7156003167731,6925918863582413,2.81014350961776,447.820799569641,9.00541360242517,9.42118482511002E-019,True,,
0.0255954792269954,43.4255686875676,6015239306700372,3.23558630842096,388.937457828658,10.3687917908641,1.43806657891266E-018,True,,
0.0255954792269954,50,5224303753705471,3.72543918963954,337.796605802126,11.9385791645748,2.1950906640465E-018,True,,
0.0294705170255181,0.05,5.58508123166122E+018,0.0036705639562769,361124.002762318,0.0115894620389017,1.86449381981447E-027,True,,
0.0294705170255181,0.0575697699663224,4.85070657302298E+018,0.0042262704521907,313640.303733688,0.0133440532722599,2.84599686625199E-027,True,,
0.0294705170255181,0.0662855682795055,4.21289382940091E+018,0.00486610835496168,272400.171059537,0.015364281546047,4.34418075117145E-027,True,,
0.0294705170255181,0.0763208983587617,3.65894620724158E+018,0.00560281477252686,236582.646777022,0.0176903630860748,6.6310355512449E-027,True,,
0.0294705170255181,0.0878755312427396,3.17783639693368E+018,0.00645105515236569,205474.719558042,0.0203686026697209,1.01217318063979E-026,True,,
0.0294705170255181,0.101179482386258,2.75998705465792E+018,0.00742771522323502,178457.130954529,0.0234523154046251,1.54499932882149E-026,True,,
0.0294705170255181,0.116497590525769,2.3970801483769E+018,0.00855223713553982,154992.047961043,0.0270028880604381,2.35831473478679E-026,True,,
0.0294705170255181,0.134134789763986,2.08189137265892E+018,0.00984700649180935,134612.356495181,0.0310910010813155,3.59977398343265E-026,True,,
0.0294705170255181,0.154442179823874,1.80814633606909E+018,0.0113377979718069,116912.362663536,0.0357980356054802,5.49475968608156E-026,True,,
0.0294705170255181,0.177824015311156,1.57039565828284E+018,0.0130542884232312,101539.716705424,0.0412176935010743,8.38729991014504E-026,True,,
0.0294705170255181,0.204745753119021,1.36390649050839E+018,0.0150306476319889,88188.3988461513,0.0474578626679846,1.28025252789326E-025,True,,
0.0294705170255181,0.23574331817287,1.18456829973983E+018,0.017306218532369,76592.6274308031,0.0546427647377838,1.95420046109779E-025,True,,
0.0294705170255181,0.271433771966193,1.02881104130934E+018,0.0199263003979078,66521.5680691523,0.0629154279255617,2.98292669528178E-025,True,,
0.0294705170255181,0.312527596263699,8.93534090818135E+017,0.0229430506037478,57774.7384678336,0.0724405342601464,4.55319290244476E-025,True,,
0.0294705170255181,0.359842836500576,7.76044520710124E+017,0.0264165229116691,50178.0174748233,0.0834076978718824,6.95007545430643E-025,True,,
0.0294705170255181,0.414321386427342,6.7400349277416E+017,0.0304158629466975,43580.1788891781,0.0960352395980957,1.06087200466769E-024,True,,
0.0294705170255181,0.477047738174997,5.85379699422496E+017,0.0350206846633712,37849.8810353698,0.11057453304646,1.61933408879797E-024,True,,
0.0294705170255181,0.549270570993779,5.08408926911585E+017,0.0403226552026679,32873.0521743543,0.127315008632365,2.47178064800056E-024,True,,
0.0294705170255181,0.632427608427648,4.41558935539432E+017,0.0464273196889785,28550.6197033483,0.146589915204512,3.77297039202409E-024,True,,
0.0294705170255181,0.728174238750622,3.83498957697537E+017,0.053456202292948,24796.5379400075,0.168782953954129,5.75912979600576E-024,True,,
0.0294705170255181,0.838416468405504,3.330732065821E+017,0.0615492253855642,21536.0752305535,0.194335916667512,8.79083919591743E-024,True,,
0.0294705170255181,0.965348864441625,2.89277868208388E+017,0.0708674949410452,18704.3262837005,0.223757480374861,1.34184948951966E-023,True,,
0.0294705170255181,1.1114982412631,2.51241118713529E+017,0.0815965076369098,16244.9201157502,0.257633333468492,2.04822317004773E-023,True,,
0.0294705170255181,1.27977396134977,2.18205769156714E+017,0.0939498434942432,14108.8978862112,0.296637834868759,3.12644464754547E-023,True,,
0.0294705170255181,1.4735258512759,1.89514192330768E+017,0.108173417566711,12253.7382852709,0.341547438334047,4.77226128339225E-023,True,,
0.0294705170255181,1.69661088594766,1.64595231526574E+017,0.12455037531573,10642.5110717301,0.393256149149555,7.28446536702466E-023,True,,
0.0294705170255181,1.95346996852731,1.42952830646066E+017,0.143406729122914,9243.14191107231,0.452793320887633,1.11191388174922E-022,True,,
0.0294705170255181,2.24921633448472,1.2415615932606E+017,0.165117848144577,8027.77387896412,0.521344146515765,1.69724532705357E-022,True,,
0.0294705170255181,2.5897373396156,1.07831036495968E+017,0.190115930700349,6972.21291978435,0.600273251764024,2.59070576191876E-022,True,,
0.0294705170255181,2.98181165829732,9.36524816401453E+016,0.218898607947048,6055.44622104884,0.691151860419824,3.95449982265721E-022,True,,
0.0294705170255181,3.4332442250215,8.13382454845059E+016,0.252038850109194,5259.22391612056,0.7957890723233,6.03621958049523E-022,True,,
0.0294705170255181,5.24056567077343,5.32870073817523E+016,0.38471662923286,3445.4677743693,1.214706738076,2.14676960620697E-021,True,,
0.0294705170255181,6.03396320319664,4.62803719842241E+016,0.442960956943094,2992.42794993349,1.39860774975154,3.27686769830003E-021,True,,
0.0294705170255181,6.94747747186569,4.01950294497421E+016,0.510023207905519,2598.95770964868,1.61035052852624,5.00186973074131E-021,True,,
0.0294705170255181,7.99929359803029,3.49098402453716E+016,0.58723837513213,2257.22433072865,1.85415018984802,7.63494382647347E-021,True,,
0.0294705170255181,9.21034984663358,3.03195933089479E+016,0.676143563435073,1960.42500434611,2.13485999825127,1.16541154351028E-020,True,,
0.0294705170255181,10.604754439601,2.63329116363367E+016,0.778508588223333,1702.65141366115,2.45806798019258,1.77890511916751E-020,True,,
0.0294705170255181,12.2102654727432,2.28704332601478E+016,0.896371206816473,1478.77211829853,2.83020816362539,2.71535273579728E-020,True,,
0.0294705170255181,14.0588434898712,1.98632314090595E+016,1.03207768361718,1284.33040392865,3.25868865873443,4.1447632031394E-020,True,,
0.0294705170255181,16.1872877140882,1.72514423982233E+016,1.18832949666432,1115.4555634667,3.75203912950409,6.32664102295874E-020,True,,
0.0294705170255181,18.6379686015747,1.49830739364733E+016,1.36823711534321,968.785843785054,4.32008059180382,9.65709852931211E-020,True,,
0.0294705170255181,21.4596713006439,1.30129701275845E+016,1.57538191979386,841.40152405662,4.97412091812239,1.47407687059236E-019,True,,
0.0294705170255181,24.7085668066192,1.13019125620937E+016,1.81388749463272,730.766793534897,5.72717994081957,2.25005742026961E-019,True,,
0.0294705170255181,28.4493301450915,9.81583960532169E+015,2.08850171621589,634.679271744865,6.59424863497436,3.43452807347548E-019,True,,
0.0294705170255181,32.7564278429775,8525168340140870,2.40469126753637,551.22616619464,7.59258754032419,5.24252536012073E-019,True,,
0.0294705170255181,37.7156003167731,7404205666557288,2.76875046224186,478.746194849398,8.74207036291258,8.00228490306009E-019,True,,
0.0294705170255181,43.4255686875676,6430636834999223,3.18792654410825,415.796515366884,10.0655795964456,1.2214831454486E-018,True,,
0.0294705170255181,50,5585081231661222,3.6705639562769,361.124002762317,11.5894620389017,1.86449381981447E-018,True,,
0.0339322177189533,0.05,5.97077310869031E+018,0.00361649702794443,386062.331980535,0.0112505540650679,1.58368729869132E-027,True,,
0.0339322177189533,0.0575697699663224,5.18568435498625E+018,0.00416401803965298,335299.526302065,0.0129538361903927,2.41736874710965E-027,True,,
0.0339322177189533,0.0662855682795055,4.50382584299001E+018,0.00479443121356878,291211.452206784,0.0149149873932466,3.68991508887604E-027,True,,
0.0339322177189533,0.0763208983587617,3.91162397003209E+018,0.0055202860416902,252920.458408241,0.0171730478655961,5.63235268901139E-027,True,,
0.0339322177189533,0.0878755312427396,3.39728990781129E+018,0.00635603195136811,219664.294781963,0.0197729683048602,8.59732434197473E-027,True,,
0.0339322177189533,0.101179482386258,2.95058492486479E+018,0.00731830594677714,190780.938425205,0.0227665047372437,1.31231103452232E-026,True,,
0.0339322177189533,0.116497590525769,2.56261656646435E+018,0.00842626379798258,165695.414917247,0.0262132488132061,2.00313514161719E-026,True,,
0.0339322177189533,0.134134789763986,2.22566163453793E+018,0.00970196137050814,143908.352434078,0.030181814084925,3.05762147084458E-026,True,,
0.0339322177189533,0.154442179823874,1.93301244371822E+018,0.011170793686446,124986.040866815,0.0347512018807088,4.66720834991794E-026,True,,
0.0339322177189533,0.177824015311156,1.67884329297217E+018,0.0128620004573988,108551.79805298,0.0400123739665127,7.12411068186501E-026,True,,
0.0339322177189533,0.204745753119021,1.4580944946925E+018,0.0148092481527837,94278.4712501734,0.046070063301172,1.08743705449438E-025,True,,
0.0339322177189533,0.23574331817287,1.26637165264467E+018,0.0170513001905988,81881.9245806655,0.0530448589316477,1.65988345815233E-025,True,,
0.0339322177189533,0.271433771966193,1.09985818371819E+018,0.0196327885919896,71115.3828029584,0.0610756065318195,2.53367593394067E-025,True,,
0.0339322177189533,0.312527596263699,9.55239342072756E+017,0.0226051024607656,61764.5188130508,0.0703221723718093,3.86744846856653E-025,True,,
0.0339322177189533,0.359842836500576,8.29636233244947E+017,0.0260274109746285,53643.187083414,0.0809686257395427,5.9033428295443E-025,True,,
0.0339322177189533,0.414321386427342,7.20548504649467E+017,0.0299678412525659,46589.7181062167,0.0932269031662944,9.01096856141151E-025,True,,
0.0339322177189533,0.477047738174997,6.25804571627591E+017,0.0345048345459497,40463.7000751185,0.107341027399124,1.37545043137897E-024,True,,
0.0339322177189533,0.549270570993779,5.43518388204156E+017,0.0397287077507268,35143.1837393039,0.123591965106325,2.09951225141578E-024,True,,
0.0339322177189533,0.632427608427648,4.72051901998313E+017,0.0457434513253718,30522.254787419,0.142303220017137,3.20473322286557E-024,True,,
0.0339322177189533,0.728174238750622,4.09982445886493E+017,0.0526687994053464,26508.9254354101,0.163847272837071,4.8917623713854E-024,True,,
0.0339322177189533,0.838416468405504,3.56074417290818E+017,0.0606426133233633,23023.3032465802,0.188652996136789,7.46687397483441E-024,True,,
0.0339322177189533,0.965348864441625,3.09254681318961E+017,0.0698236259836532,19996.0007309814,0.217214191821049,1.13975705938204E-023,True,,
0.0339322177189533,1.1114982412631,2.68591208111367E+017,0.0803946017218689,17366.7540643977,0.250099421131168,1.73974565365556E-023,True,,
0.0339322177189533,1.27977396134977,2.33274519134339E+017,0.092565974553242,15083.2234300719,0.287963322864635,2.65557902405486E-023,True,,
0.0339322177189533,1.4735258512759,2.02601573074551E+017,0.106580037234772,13099.9511018503,0.331559645121096,4.05352353557101E-023,True,,
0.0339322177189533,1.69661088594766,1.75961770555163E+017,0.122715764532158,11377.4565275436,0.38175624999474,6.18737115506327E-023,True,,
0.0339322177189533,1.95346996852731,1.52824799072585E+017,0.141294366707154,9881.45039853316,0.439552389908061,9.44451450067035E-023,True,,
0.0339322177189533,2.24921633448472,1.32730076185805E+017,0.162685683777361,8582.15206028589,0.506098599503086,1.44162766250703E-022,True,,
0.0339322177189533,2.5897373396156,1.15277580806256E+017,0.187315547837531,7453.6966756219,0.582719599073411,2.20052636602755E-022,True,,
0.0339322177189533,2.98181165829732,1.00119890068774E+017,0.215674260002446,6473.62033927027,0.670940665470478,3.35892298234729E-022,True,,
0.0339322177189533,3.4332442250215,8.69552632634649E+016,0.248326350719952,5622.41289400432,0.772517995443733,5.12712039061272E-022,True,,
0.0339322177189533,3.95302160545385,7.55216351518625E+016,0.285921817750479,4883.12954636901,0.889473665850804,7.82612868410175E-022,True,,
0.0339322177189533,4.55149088995761,6.55913990936925E+016,0.329209065524956,4241.05355052276,1.02413588668265,1.19459434368384E-021,True,,
0.0339322177189533,5.24056567077343,5.69668761331361E+016,0.379049803461994,3683.40324531758,1.17918534821151,1.82345026968491E-021,True,,
0.0339322177189533,6.03396320319664,4.94763798487132E+016,0.436436199821734,3199.07761267096,1.35770858488389,2.78334725389758E-021,True,,
0.0339322177189533,6.94747747186569,4.29707986306496E+016,0.502510632574262,2778.43529211805,1.56325941826133,4.24855125723711E-021,True,,
0.0339322177189533,7.99929359803029,3.73206273498983E+016,0.578588430458628,2413.10265243669,1.79992970213983,6.48506497351165E-021,True,,
